"Plot68"
"Time (sec)","Linear Acceleration6 (meter/sec**2)"
4.58199999999972,9.19412566665067
4.58399999999972,9.1878789402281
4.58599999999972,9.18162862294171
4.58799999999972,9.17535389082814
4.58999999999972,9.16897046932077
4.59199999999972,9.16249552015206
4.59399999999972,9.15597488169594
4.59599999999972,9.14941355095613
4.59799999999972,9.14285705451159
4.59999999999972,9.13629328950437
4.60199999999972,9.12972353648477
4.60399999999971,9.12315346744589
4.60599999999971,9.11656824496814
4.60799999999971,9.10999175396381
4.60999999999971,9.10342748038526
4.61199999999971,9.09686075891352
4.61399999999971,9.09025613310997
4.61599999999971,9.08369359897541
4.61799999999971,9.07717531365638
4.61999999999971,9.07057725955218
4.62199999999971,9.06397624854907
4.62399999999971,9.05738890056452
4.62599999999971,9.05082167975213
4.62799999999971,9.04425245687287
4.62999999999971,9.03767712767998
4.63199999999971,9.03110766944458
4.63399999999971,9.02452521346082
4.63599999999971,9.01796760546799
4.63799999999971,9.01138168723871
4.63999999999971,9.00480215999553
4.64199999999971,8.99822218586449
4.64399999999971,8.99165657433932
4.64599999999971,8.98507236940064
4.64799999999971,8.97850400428096
4.64999999999971,8.97196989478597
4.65199999999971,8.96544783400991
4.65399999999971,8.95893045911355
4.65599999999971,8.95241290475602
4.65799999999971,8.94589049183151
4.65999999999971,8.93936225887186
4.66199999999971,8.93283579056356
4.66399999999971,8.92630954237644
4.66599999999971,8.91977988567852
4.66799999999971,8.91324292376051
4.66999999999971,8.90670411659458
4.67199999999971,8.90015459803104
4.67399999999971,8.89359929055296
4.67599999999971,8.88707014049436
4.67799999999971,8.88053348355422
4.67999999999971,8.87401983562297
4.68199999999971,8.86746110281733
4.68399999999971,8.86089926601078
4.68599999999971,8.85434422939961
4.68799999999971,8.84778697094281
4.68999999999971,8.84123161213132
4.69199999999971,8.83467694810607
4.69399999999971,8.82812096919644
4.6959999999997,8.8215155755116
4.6979999999997,8.81496861637552
4.6999999999997,8.80841706837441
4.7019999999997,8.80185306601625
4.7039999999997,8.79534116796969
4.7059999999997,8.78874415648777
4.7079999999997,8.78213625935021
4.7099999999997,8.77544585999075
4.7119999999997,8.76866550414059
4.7139999999997,8.76183834233736
4.7159999999997,8.7549832228606
4.7179999999997,8.74811424510692
4.7199999999997,8.74124075257376
4.7219999999997,8.73435736295743
4.7239999999997,8.72746587522839
4.7259999999997,8.72057891589729
4.7279999999997,8.71369532642368
4.7299999999997,8.70681023813801
4.7319999999997,8.69992406668517
4.7339999999997,8.6930336842532
4.7359999999997,8.68614282846972
4.7379999999997,8.67925028903722
4.7399999999997,8.67236156259421
4.7419999999997,8.66547146475276
4.7439999999997,8.6585801401051
4.7459999999997,8.65168762173407
4.7479999999997,8.64478572093596
4.7499999999997,8.63790334080138
4.7519999999997,8.63100607958261
4.7539999999997,8.62411276998557
4.7559999999997,8.61721880657995
4.7579999999997,8.61032725911883
4.7599999999997,8.603355807246
4.7619999999997,8.5964908061983
4.7639999999997,8.58961695213898
4.7659999999997,8.58273176495274
4.7679999999997,8.5758391447864
4.7699999999997,8.56894604287023
4.7719999999997,8.56207011348586
4.7739999999997,8.55521112420204
4.7759999999997,8.54835645540122
4.7779999999997,8.54149983498357
4.7799999999997,8.53464291899371
4.7819999999997,8.52777908505092
4.7839999999997,8.52091284041898
4.78599999999969,8.51404453829684
4.78799999999969,8.50717755441339
4.78999999999969,8.50030234073763
4.79199999999969,8.49342892692168
4.79399999999969,8.4865530655272
4.79599999999969,8.47967477516393
4.79799999999969,8.47287167819441
4.79999999999969,8.46595635682943
4.80199999999969,8.45904807541033
4.80399999999969,8.45214917606947
4.80599999999969,8.44525538130254
4.80799999999969,8.43836260058135
4.80999999999969,8.43147560667472
4.81199999999969,8.42457740887137
4.81399999999969,8.41769685298521
4.81599999999969,8.41078952605869
4.81799999999969,8.40388263523084
4.81999999999969,8.3969697427347
4.82199999999969,8.39006869591027
4.82399999999969,8.38316483267472
4.82599999999969,8.37625760629951
4.82799999999969,8.36934895094835
4.82999999999969,8.3624205522049
4.83199999999969,8.35550665073921
4.83399999999969,8.34853228586159
4.83599999999969,8.34145244818018
4.83799999999969,8.33431309477861
4.83999999999969,8.32714394098343
4.84199999999969,8.31996208697232
4.84399999999969,8.31277426851683
4.84599999999969,8.30557649513607
4.84799999999969,8.29837542342418
4.84999999999969,8.2911727274151
4.85199999999969,8.28396903889042
4.85399999999969,8.27676472044131
4.85599999999969,8.26954429485984
4.85799999999969,8.26234594323839
4.85999999999969,8.25514494811894
4.86199999999969,8.24793369347062
4.86399999999969,8.24074417472015
4.86599999999969,8.23353503874606
4.86799999999969,8.22632774151898
4.86999999999969,8.21912045632856
4.87199999999969,8.21191610469491
4.87399999999969,8.20471202451296
4.87599999999969,8.1975046618101
4.87799999999968,8.19029741223467
4.87999999999968,8.18309005980384
4.88199999999968,8.17588298737426
4.88399999999968,8.16867947698943
4.88599999999968,8.16146342254089
4.88799999999968,8.1542604393004
4.88999999999968,8.14705181286983
4.89199999999968,8.13984278626741
4.89399999999968,8.13263350349398
4.89599999999968,8.12542173321111
4.89799999999968,8.11822544752461
4.89999999999968,8.11104168966345
4.90199999999968,8.10391805675769
4.90399999999968,8.09663059659643
4.90599999999968,8.08946096757523
4.90799999999968,8.08228667058972
4.90999999999968,8.07511371525436
4.91199999999968,8.0679607243585
4.91399999999968,8.06074958628652
4.91599999999968,8.05354214415494
4.91799999999968,8.04634083593185
4.91999999999968,8.03913598762184
4.92199999999968,8.0319317409831
4.92399999999968,8.02473435664423
4.92599999999968,8.01753275660826
4.92799999999968,8.01031783026864
4.92999999999968,8.00311086034205
4.93199999999968,7.99591180095885
4.93399999999968,7.98870096623357
4.93599999999968,7.98147183162277
4.93799999999968,7.97428316377265
4.93999999999968,7.96705523580121
4.94199999999968,7.95984530416597
4.94399999999968,7.95262893303953
4.94599999999968,7.94541135284501
4.94799999999968,7.93819185537242
4.94999999999968,7.93096977008969
4.95199999999968,7.92374204805622
4.95399999999968,7.9164804627195
4.95599999999968,7.90927459047766
4.95799999999968,7.90204007240061
4.95999999999968,7.89483279209872
4.96199999999968,7.88757665599779
4.96399999999968,7.88023917006185
4.96599999999968,7.87282919221233
4.96799999999967,7.86538448992569
4.96999999999967,7.8579028279283
4.97199999999967,7.85042871295429
4.97399999999967,7.84294372822005
4.97599999999967,7.83547092893006
4.97799999999967,7.828076442724
4.97999999999967,7.82049929597645
4.98199999999967,7.81301151340084
4.98399999999967,7.80552005817735
4.98599999999967,7.79802868994859
4.98799999999967,7.79049765761664
4.98999999999967,7.78306230333375
4.99199999999967,7.77554656688941
4.99399999999967,7.76804511193094
4.99599999999967,7.7605956745865
4.99799999999967,7.75318443615823
4.99999999999967,7.74567791184464
5.00199999999967,7.73815182087118
5.00399999999967,7.7306454639081
5.00599999999967,7.72315218007342
5.00799999999967,7.71566690012762
5.00999999999967,7.70814153365802
5.01199999999967,7.70066906819312
5.01399999999967,7.69319816001998
5.01599999999967,7.68569860594056
5.01799999999967,7.67816365766777
5.01999999999967,7.67072418264491
5.02199999999967,7.6632669625088
5.02399999999967,7.65579681934383
5.02599999999967,7.64831943725271
5.02799999999967,7.64081780116968
5.02999999999967,7.63335132250369
5.03199999999967,7.62588980443232
5.03399999999967,7.61842896823128
5.03599999999967,7.61096460973418
5.03799999999967,7.60349594351292
5.03999999999967,7.59602393227912
5.04199999999967,7.58854958223218
5.04399999999967,7.58102882652004
5.04599999999967,7.57357078055193
5.04799999999967,7.56610588908302
5.04999999999967,7.55863305019895
5.05199999999967,7.5511997111104
5.05399999999967,7.54369995665678
5.05599999999967,7.53620478412212
5.05799999999966,7.52871396613088
5.05999999999966,7.52122632319444
5.06199999999966,7.51373956873883
5.06399999999966,7.50625247847097
5.06599999999966,7.49876417046349
5.06799999999966,7.49127415730341
5.06999999999966,7.48379044010846
5.07199999999966,7.47630226473093
5.07399999999966,7.4688140265925
5.07599999999966,7.4613386327111
5.07799999999966,7.45384323020089
5.07999999999966,7.44634862943314
5.08199999999966,7.43885660382056
5.08399999999966,7.4313680320483
5.08599999999966,7.42386734392509
5.08799999999966,7.4163675978536
5.08999999999966,7.40885576710454
5.09199999999966,7.4013611659241
5.09399999999966,7.39390922074383
5.09599999999966,7.38633413128083
5.09799999999966,7.37872012615967
5.09999999999966,7.37107189933884
5.10199999999966,7.36337551439559
5.10399999999966,7.35564463625998
5.10599999999966,7.34793037665732
5.10799999999966,7.34023167853432
5.10999999999966,7.33249404905767
5.11199999999966,7.32477767093672
5.11399999999966,7.31704845761754
5.11599999999966,7.30931724125841
5.11799999999966,7.30159907704124
5.11999999999966,7.29389234536427
5.12199999999966,7.2861522160626
5.12399999999966,7.27844120553672
5.12599999999966,7.27073155070238
5.12799999999966,7.26302244028513
5.12999999999966,7.25531161533915
5.13199999999966,7.24760075658571
5.13399999999966,7.23988772170608
5.13599999999966,7.23218626505965
5.13799999999966,7.22447007971059
5.13999999999966,7.21675646134643
5.14199999999966,7.2090512933263
5.14399999999966,7.20134907597051
5.14599999999966,7.19363653070365
5.14799999999966,7.18593838671977
5.14999999999965,7.1782386458678
5.15199999999965,7.17054335577292
5.15399999999965,7.16286950587069
5.15599999999965,7.15517454772757
5.15799999999965,7.14747232576094
5.15999999999965,7.139771513233
5.16199999999965,7.13207266916245
5.16399999999965,7.12438506558577
5.16599999999965,7.1166964933819
5.16799999999965,7.10900772919671
5.16999999999965,7.10132403028543
5.17199999999965,7.09363105911173
5.17399999999965,7.08594439419187
5.17599999999965,7.07824810633185
5.17799999999965,7.070549870804
5.17999999999965,7.06284554049605
5.18199999999965,7.0551494956607
5.18399999999965,7.04744965978096
5.18599999999965,7.03977595075044
5.18799999999965,7.03207203283273
5.18999999999965,7.02436673163373
5.19199999999965,7.01666319929282
5.19399999999965,7.00895951443188
5.19599999999965,7.00125977993279
5.19799999999965,6.9935428841637
5.19999999999965,6.98584958103615
5.20199999999965,6.97815769678308
5.20399999999965,6.97048568942469
5.20599999999965,6.96277809265603
5.20799999999965,6.95507566717736
5.20999999999965,6.94738530529645
5.21199999999965,6.9396912585141
5.21399999999965,6.93199374366105
5.21599999999965,6.92428484308856
5.21799999999965,6.91659732996179
5.21999999999965,6.90890559495974
5.22199999999965,6.90121441899851
5.22399999999965,6.89352702477101
5.22599999999965,6.88580568152135
5.22799999999965,6.87812436292285
5.22999999999965,6.87047348762291
5.23199999999965,6.86276519181275
5.23399999999965,6.85498700983345
5.23599999999965,6.84720355646467
5.23799999999965,6.83937685521285
5.23999999999964,6.83151852599333
5.24199999999964,6.82364757965172
5.24399999999964,6.81576782957079
5.24599999999964,6.80788562620013
5.24799999999964,6.80000287424705
5.24999999999964,6.79210213756687
5.25199999999964,6.78428100017164
5.25399999999964,6.77638686343065
5.25599999999964,6.76849670069673
5.25799999999964,6.7606217500457
5.25999999999964,6.75287976959961
5.26199999999964,6.74494892911812
5.26399999999964,6.73701068201048
5.26599999999964,6.72908396322727
5.26799999999964,6.72130711877415
5.26999999999964,6.71343347109765
5.27199999999964,6.70556701726062
5.27399999999964,6.69770523183573
5.27599999999964,6.68984945418547
5.27799999999964,6.68199746328718
5.27999999999964,6.67414639225025
5.28199999999964,6.66630290097184
5.28399999999964,6.65846030150454
5.28599999999964,6.6506235908252
5.28799999999964,6.64278604593959
5.28999999999964,6.63498263039676
5.29199999999964,6.62709375449107
5.29399999999964,6.61929342670897
5.29599999999964,6.61147538474445
5.29799999999964,6.60364729469015
5.29999999999964,6.59581597223931
5.30199999999964,6.58799529358093
5.30399999999964,6.58023120932118
5.30599999999964,6.57240947131431
5.30799999999964,6.56456986259433
5.30999999999964,6.55670952097547
5.31199999999964,6.54891358043006
5.31399999999964,6.54115033544853
5.31599999999964,6.53330376898285
5.31799999999964,6.52545337638509
5.31999999999964,6.5176226600322
5.32199999999964,6.50977712973738
5.32399999999964,6.50194001400598
5.32599999999964,6.49410560078106
5.32799999999964,6.48627320472917
5.32999999999964,6.47843758678857
5.33199999999963,6.47061073960354
5.33399999999963,6.4627849565595
5.33599999999963,6.45496020501976
5.33799999999963,6.44713930513937
5.33999999999963,6.43931637104156
5.34199999999963,6.43149547998912
5.34399999999963,6.42366466569456
5.34599999999963,6.41584943610599
5.34799999999963,6.40802990666472
5.34999999999963,6.4001903935366
5.35199999999963,6.39239704830322
5.35399999999963,6.3845991617765
5.35599999999963,6.37679727777083
5.35799999999963,6.36899398049016
5.35999999999963,6.36119097319364
5.36199999999963,6.35338925378581
5.36399999999963,6.34559348478201
5.36599999999963,6.33774904021182
5.36799999999963,6.32997441353282
5.36999999999963,6.32218633424683
5.37199999999963,6.31439480023515
5.37399999999963,6.30660650291505
5.37599999999963,6.29880048248035
5.37799999999963,6.29094370927936
5.37999999999963,6.28302905363268
5.38199999999963,6.27510231927506
5.38399999999963,6.2671658858535
5.38599999999963,6.25922295833496
5.38799999999963,6.25129313195465
5.38999999999963,6.24332453128072
5.39199999999963,6.23540315478565
5.39399999999963,6.22745774844234
5.39599999999963,6.21938574111582
5.39799999999963,6.21150575045115
5.39999999999963,6.2036338081346
5.40199999999963,6.19585035737713
5.40399999999963,6.18787452515342
5.40599999999963,6.17992110464121
5.40799999999963,6.17198919721685
5.40999999999963,6.16407778317949
5.41199999999963,6.15617189759822
5.41399999999963,6.14827423330919
5.41599999999963,6.1403810925304
5.41799999999963,6.13248321720899
5.41999999999963,6.12459090521739
5.42199999999962,6.11670467047208
5.42399999999962,6.10869833577355
5.42599999999962,6.10086995885743
5.42799999999962,6.09303695508614
5.42999999999962,6.08518998019681
5.43199999999962,6.07733549758464
5.43399999999962,6.06950746721217
5.43599999999962,6.06164247791892
5.43799999999962,6.05378356305807
5.43999999999962,6.04593194790587
5.44199999999962,6.03808641247461
5.44399999999962,6.03024237552582
5.44599999999962,6.02240701177872
5.44799999999962,6.01457594017106
5.44999999999962,6.00675165923085
5.45199999999962,5.99892827655178
5.45399999999962,5.99110567379116
5.45599999999962,5.98327513104361
5.45799999999962,5.97543633033959
5.45999999999962,5.96758378395528
5.46199999999962,5.95971710145633
5.46399999999962,5.95186169394625
5.46599999999962,5.94400660141492
5.46799999999962,5.93615241600326
5.46999999999962,5.92829968087316
5.47199999999962,5.92044895713155
5.47399999999962,5.91260074064669
5.47599999999962,5.9047553906069
5.47799999999962,5.89691396532339
5.47999999999962,5.8890745250048
5.48199999999962,5.88123848068304
5.48399999999962,5.873405910127
5.48599999999962,5.8655768045795
5.48799999999962,5.85775114996441
5.48999999999962,5.84992894867466
5.49199999999962,5.84211021406966
5.49399999999962,5.83429519185071
5.49599999999962,5.82648333553893
5.49799999999962,5.81867477337294
5.49999999999962,5.81087015080059
5.50199999999962,5.80306900502315
5.50399999999962,5.79527138641997
5.50599999999962,5.78747665699877
5.50799999999962,5.77968643116949
5.50999999999962,5.77184939483108
5.51199999999961,5.76408593326825
5.51399999999961,5.75632194593846
5.51599999999961,5.74855612070537
5.51799999999961,5.74078679017987
5.51999999999961,5.7330195771791
5.52199999999961,5.72532659919197
5.52399999999961,5.71743324073988
5.52599999999961,5.70963045863323
5.52799999999961,5.70174611409578
5.52999999999961,5.69386967207589
5.53199999999961,5.68596327691446
5.53399999999961,5.67812448668029
5.53599999999961,5.67023984287881
5.53799999999961,5.66244970096642
5.53999999999961,5.65453131136202
5.54199999999961,5.64664203485681
5.54399999999961,5.63877059495339
5.54599999999961,5.63093355908164
5.54799999999961,5.62307830121182
5.54999999999961,5.61504820081311
5.55199999999961,5.60732273269018
5.55399999999961,5.59953510290051
5.55599999999961,5.59174197564414
5.55799999999961,5.5840242574631
5.55999999999961,5.57614262387402
5.56199999999961,5.56830939711093
5.56399999999961,5.56055853139111
5.56599999999961,5.55274620222783
5.56799999999961,5.54493934692925
5.56999999999961,5.5371430245481
5.57199999999961,5.52932057910405
5.57399999999961,5.52157474191807
5.57599999999961,5.51381341302195
5.57799999999961,5.50607842085231
5.57999999999961,5.49833302381939
5.58199999999961,5.49057227062248
5.58399999999961,5.48283649472261
5.58599999999961,5.47509928560044
5.58799999999961,5.46737383616738
5.58999999999961,5.45964594852811
5.59199999999961,5.4519334319341
5.59399999999961,5.44422374375231
5.59599999999961,5.43650996484479
5.59799999999961,5.42883402212645
5.59999999999961,5.42114133489074
5.60199999999961,5.41342529609055
5.6039999999996,5.40574164336824
5.6059999999996,5.39800489240217
5.6079999999996,5.39040855621536
5.6099999999996,5.38268351121076
5.6119999999996,5.37498049861026
5.6139999999996,5.3672270083992
5.6159999999996,5.35947779250131
5.6179999999996,5.35175357715574
5.6199999999996,5.34401984729532
5.6219999999996,5.33629351195447
5.6239999999996,5.32857329010524
5.6259999999996,5.32087440203017
5.6279999999996,5.31316665634777
5.6299999999996,5.30546176943432
5.6319999999996,5.29776653799151
5.6339999999996,5.29001958198128
5.6359999999996,5.28240593373874
5.6379999999996,5.27472802441907
5.6399999999996,5.26704793226125
5.6419999999996,5.25938084516223
5.6439999999996,5.25172078580549
5.6459999999996,5.24406686040441
5.6479999999996,5.23638959791393
5.6499999999996,5.22876006627992
5.6519999999996,5.22113159518527
5.6539999999996,5.21350695223303
5.6559999999996,5.20588523716596
5.6579999999996,5.19826790143873
5.6599999999996,5.19065576383428
5.6619999999996,5.18304916750619
5.6639999999996,5.17544971686314
5.6659999999996,5.16785402130949
5.6679999999996,5.16029361604957
5.6699999999996,5.15267838010138
5.6719999999996,5.14509969617434
5.6739999999996,5.13745151352167
5.6759999999996,5.12987242810629
5.6779999999996,5.12226271031609
5.6799999999996,5.11463163315839
5.6819999999996,5.10705421725144
5.6839999999996,5.09936605886737
5.6859999999996,5.09169430779174
5.6879999999996,5.0840681125126
5.6899999999996,5.07643799232447
5.6919999999996,5.06885569627083
5.69399999999959,5.06123058026327
5.69599999999959,5.05368656887698
5.69799999999959,5.04605883351059
5.69999999999959,5.03845268881578
5.70199999999959,5.0308510326995
5.70399999999959,5.02314996474059
5.70599999999959,5.01563966900607
5.70799999999959,5.00813009923932
5.70999999999959,5.00068605337956
5.71199999999959,4.99298673904379
5.71399999999959,4.98560170131115
5.71599999999959,4.97805154390897
5.71799999999959,4.97048555159825
5.71999999999959,4.96303546240254
5.72199999999959,4.95545666662232
5.72399999999959,4.94807850950803
5.72599999999959,4.94056324479573
5.72799999999959,4.93308108379944
5.72999999999959,4.92566162968359
5.73199999999959,4.91815198584111
5.73399999999959,4.91071777273954
5.73599999999959,4.9032618879206
5.73799999999959,4.89585666614049
5.73999999999959,4.88846332859084
5.74199999999959,4.88105551606461
5.74399999999959,4.87371087713338
5.74599999999959,4.86613217407458
5.74799999999959,4.85894695924156
5.74999999999959,4.85153208816472
5.75199999999959,4.84412859356972
5.75399999999959,4.83674107211348
5.75599999999959,4.82947606274303
5.75799999999959,4.8221565783944
5.75999999999959,4.81473883420744
5.76199999999959,4.80740207755146
5.76399999999959,4.80004416977441
5.76599999999959,4.79260690904153
5.76799999999959,4.7851292647542
5.76999999999959,4.77775281332376
5.77199999999959,4.77037798617372
5.77399999999959,4.76299850340724
5.77599999999959,4.75563098886176
5.77799999999959,4.74824834295675
5.77999999999959,4.74091199162088
5.78199999999959,4.73352950126936
5.78399999999959,4.7261641865754
5.78599999999958,4.71881041662533
5.78799999999958,4.71147370162896
5.78999999999958,4.70413997784078
5.79199999999958,4.6968160244258
5.79399999999958,4.68948751523217
5.79599999999958,4.68227132729437
5.79799999999958,4.67494444008861
5.79999999999958,4.66764735767845
5.80199999999958,4.66031585061242
5.80399999999958,4.65305145096288
5.80599999999958,4.64580366941138
5.80799999999958,4.63854706256387
5.80999999999958,4.63130894774097
5.81199999999958,4.62407943076689
5.81399999999958,4.61685428122803
5.81599999999958,4.60964115193108
5.81799999999958,4.60243718030443
5.81999999999958,4.5952427577534
5.82199999999958,4.58805810450513
5.82399999999958,4.58087878356578
5.82599999999958,4.57371204975807
5.82799999999958,4.56655204183992
5.82999999999958,4.55938893053089
5.83199999999958,4.55220883145503
5.83399999999958,4.54507175737676
5.83599999999958,4.53787821326306
5.83799999999958,4.53068940468777
5.83999999999958,4.52351042769555
5.84199999999958,4.51635138517226
5.84399999999958,4.50919129171903
5.84599999999958,4.50203218072716
5.84799999999958,4.49490428108063
5.84999999999958,4.48778669036623
5.85199999999958,4.48067906053933
5.85399999999958,4.47357727533163
5.85599999999958,4.46649383884469
5.85799999999958,4.45940218043586
5.85999999999958,4.45234920141059
5.86199999999958,4.44530500860181
5.86399999999958,4.43827071914127
5.86599999999958,4.4312838211105
5.86799999999958,4.42421353440378
5.86999999999958,4.41721539486385
5.87199999999958,4.41024514040836
5.87399999999958,4.4032794081132
5.87599999999957,4.39630918645275
5.87799999999957,4.38935520163073
5.87999999999957,4.38238594838567
5.88199999999957,4.37548951480862
5.88399999999957,4.36854003137348
5.88599999999957,4.36163940769135
5.88799999999957,4.35477118993491
5.88999999999957,4.3478995339456
5.89199999999957,4.34104219759849
5.89399999999957,4.33416708867144
5.89599999999957,4.32734475969678
5.89799999999957,4.32051453737316
5.89999999999957,4.31369347904514
5.90199999999957,4.30689485057925
5.90399999999957,4.30011973451975
5.90599999999957,4.29334613117371
5.90799999999957,4.28657616891083
5.90999999999957,4.27983217490276
5.91199999999957,4.27309923948281
5.91399999999957,4.2663560783172
5.91599999999957,4.25963275026729
5.91799999999957,4.25294028335632
5.91999999999957,4.24622972932927
5.92199999999957,4.23944617909794
5.92399999999957,4.2325958069683
5.92599999999957,4.22581522669261
5.92799999999957,4.21901775643853
5.92999999999957,4.21224274168529
5.93199999999957,4.20542879416932
5.93399999999957,4.1987077758359
5.93599999999957,4.19192103313319
5.93799999999957,4.18518008101786
5.93999999999957,4.17844148502782
5.94199999999957,4.1717113382417
5.94399999999957,4.16500271735855
5.94599999999957,4.15829930142314
5.94799999999957,4.15161705921738
5.94999999999957,4.1449563021547
5.95199999999957,4.13829730675769
5.95399999999957,4.13164169538653
5.95599999999957,4.12506851194535
5.95799999999957,4.11842746987634
5.95999999999957,4.11180201818908
5.96199999999957,4.10519796576618
5.96399999999957,4.09861682027609
5.96599999999956,4.09207084078599
5.96799999999956,4.08548019698888
5.96999999999956,4.07894335985539
5.97199999999956,4.07241624984505
5.97399999999956,4.06592594677732
5.97599999999956,4.05942754948527
5.97799999999956,4.05289718678051
5.97999999999956,4.04646092684221
5.98199999999956,4.03997524602864
5.98399999999956,4.03353442727204
5.98599999999956,4.02705271510573
5.98799999999956,4.02071744953218
5.98999999999956,4.01430761330463
5.99199999999956,4.00787618107743
5.99399999999956,4.00147513298952
5.99599999999956,3.99507789177203
5.99799999999956,3.98872879859362
5.99999999999956,3.98236353412619
6.00199999999956,3.97597982788444
6.00399999999956,3.96966955938297
6.00599999999956,3.96336135378074
6.00799999999956,3.95705925562301
6.00999999999956,3.95077979023247
6.01199999999956,3.94450919821779
6.01399999999956,3.93825919017226
6.01599999999956,3.93202433090431
6.01799999999956,3.92580870939224
6.01999999999956,3.91960974226877
6.02199999999956,3.91347336890565
6.02399999999956,3.90729331156824
6.02599999999956,3.90113221036546
6.02799999999956,3.89496548333018
6.02999999999956,3.88883343883453
6.03199999999956,3.88279692248388
6.03399999999956,3.87674192525688
6.03599999999956,3.8706235412702
6.03799999999956,3.86459795908608
6.03999999999956,3.85855857887096
6.04199999999956,3.85254778490752
6.04399999999956,3.84653560891367
6.04599999999956,3.84060670516485
6.04799999999956,3.83463891209441
6.04999999999956,3.82873137468903
6.05199999999956,3.82262043088788
6.05399999999956,3.81678452288722
6.05599999999956,3.81095394439849
6.05799999999955,3.80511963584088
6.05999999999955,3.79928835759354
6.06199999999955,3.79347245633648
6.06399999999955,3.78766014352128
6.06599999999955,3.78187479327911
6.06799999999955,3.77610631168344
6.06999999999955,3.77050077005836
6.07199999999955,3.76470526243276
6.07399999999955,3.75895045761423
6.07599999999955,3.75323304667306
6.07799999999955,3.74752596264785
6.07999999999955,3.74181975796803
6.08199999999955,3.73609042367304
6.08399999999955,3.7303034852229
6.08599999999955,3.72450253361513
6.08799999999955,3.71870889418764
6.08999999999955,3.71291600502109
6.09199999999955,3.70715460742198
6.09399999999955,3.70138143701195
6.09599999999955,3.69564422422445
6.09799999999955,3.68987399969468
6.09999999999955,3.68419149914266
6.10199999999955,3.67849409902589
6.10399999999955,3.67280163907823
6.10599999999955,3.66716476298778
6.10799999999955,3.66151625606377
6.10999999999955,3.65590816348012
6.11199999999955,3.65028707132645
6.11399999999955,3.6446957309246
6.11599999999955,3.63914575376705
6.11799999999955,3.63359999705225
6.11999999999955,3.62807335247112
6.12199999999955,3.62256781975458
6.12399999999955,3.61709098507305
6.12599999999955,3.611618868917
6.12799999999955,3.60616347292609
6.12999999999955,3.60073325380426
6.13199999999955,3.59531992390805
6.13399999999955,3.58993046699002
6.13599999999955,3.58454575804771
6.13799999999955,3.57920466545866
6.13999999999955,3.57387763661702
6.14199999999955,3.56857266432986
6.14399999999955,3.56328120092432
6.14599999999955,3.55800945527479
6.14799999999954,3.55275974916648
6.14999999999954,3.54753676280773
6.15199999999954,3.54234279516413
6.15399999999954,3.53717447934961
6.15599999999954,3.53202766249311
6.15799999999954,3.52690095393583
6.15999999999954,3.52199405959933
6.16199999999954,3.5168259510034
6.16399999999954,3.51170102357588
6.16599999999954,3.50662618895272
6.16799999999954,3.50158817077066
6.16999999999954,3.49658794000383
6.17199999999954,3.49161355434906
6.17399999999954,3.48666306717757
6.17599999999954,3.48173628503778
6.17799999999954,3.47683341633405
6.17999999999954,3.47195532602762
6.18199999999954,3.4671000230855
6.18399999999954,3.46226877767937
6.18599999999954,3.45746176674743
6.18799999999954,3.45267865680759
6.18999999999954,3.44791975296455
6.19199999999954,3.44318539991421
6.19399999999954,3.43847495199183
6.19599999999954,3.43378846604072
6.19799999999954,3.42912703474609
6.19999999999954,3.42448984098443
6.20199999999954,3.41987735088807
6.20399999999954,3.41528340817686
6.20599999999954,3.41072295398146
6.20799999999954,3.40618453273927
6.20999999999954,3.40167447911904
6.21199999999954,3.39718701935006
6.21399999999954,3.39272428567452
6.21599999999954,3.38828676233893
6.21799999999954,3.38387456667281
6.21999999999954,3.37948779977963
6.22199999999954,3.37512654422906
6.22399999999954,3.37079087218058
6.22599999999954,3.36648091090757
6.22799999999954,3.36219678039183
6.22999999999954,3.35793849789616
6.23199999999954,3.35370624775424
6.23399999999954,3.34950009484005
6.23599999999954,3.34532014595534
6.23799999999954,3.34116644689683
6.23999999999953,3.33703878724946
6.24199999999953,3.33291945381094
6.24399999999953,3.32876444939271
6.24599999999953,3.32454753856879
6.24799999999953,3.32028991865944
6.24999999999953,3.31602223652874
6.25199999999953,3.31176360456499
6.25399999999953,3.30751460832606
6.25599999999953,3.30329068456464
6.25799999999953,3.29908817030628
6.25999999999953,3.29491544295453
6.26199999999953,3.29075728154985
6.26399999999953,3.28662425376457
6.26599999999953,3.28239098580987
6.26799999999953,3.2783660502153
6.26999999999953,3.27435176957464
6.27199999999953,3.27034460149379
6.27399999999953,3.26635103972707
6.27599999999953,3.26237251577626
6.27799999999953,3.25842653890597
6.27999999999953,3.25450520399761
6.28199999999953,3.25060866139228
6.28399999999953,3.24673743850955
6.28599999999953,3.24289211778343
6.28799999999953,3.2390731234571
6.28999999999953,3.23525739481225
6.29199999999953,3.23150365668367
6.29399999999953,3.22777026438433
6.29599999999953,3.22405894606037
6.29799999999953,3.22037753292634
6.29999999999953,3.2167212782049
6.30199999999953,3.21309118676708
6.30399999999953,3.20948792634192
6.30599999999953,3.20586376086071
6.30799999999953,3.20232876097216
6.30999999999953,3.19882722231953
6.31199999999953,3.195357857785
6.31399999999953,3.19193530682839
6.31599999999953,3.18856217237239
6.31799999999953,3.18528299826504
6.31999999999953,3.18195748526499
6.32199999999953,3.17866740664042
6.32399999999953,3.17541434238711
6.32599999999953,3.17219582854443
