"Plot66"
"Time (sec)","Acceleration27 (meter/sec**2)"
4.6999999999997,6.98260453416801
4.7019999999997,6.97803741258835
4.7039999999997,6.97349504751226
4.7059999999997,6.96892045401281
4.7079999999997,6.96434150445601
4.7099999999997,6.9597176478498
4.7119999999997,6.95505302794026
4.7139999999997,6.95036301318561
4.7159999999997,6.94565809387549
4.7179999999997,6.9409459046239
4.7199999999997,6.93622234781533
4.7219999999997,6.93150667804042
4.7239999999997,6.92678731768217
4.7259999999997,6.92208157827445
4.7279999999997,6.91736315454186
4.7299999999997,6.9126460770326
4.7319999999997,6.90793036762777
4.7339999999997,6.90321493730447
4.7359999999997,6.89850116157056
4.7379999999997,6.89378821785474
4.7399999999997,6.8890787622951
4.7419999999997,6.88437015264648
4.7439999999997,6.8796624501859
4.7459999999997,6.87495563557277
4.7479999999997,6.87024587462272
4.7499999999997,6.86554648080891
4.7519999999997,6.86084181916511
4.7539999999997,6.85614028247124
4.7559999999997,6.85143989920702
4.7579999999997,6.84673373927575
4.7599999999997,6.84200389420119
4.7619999999997,6.83732209124515
4.7639999999997,6.8326373946527
4.7659999999997,6.82794871311455
4.7679999999997,6.82325789872737
4.7699999999997,6.818560932177
4.7719999999997,6.81382771754185
4.7739999999997,6.80905114950087
4.7759999999997,6.80424752802479
4.7779999999997,6.79942908208231
4.7799999999997,6.7946045714177
4.7819999999997,6.78977441821956
4.7839999999997,6.78494245395002
4.78599999999969,6.78010982321758
4.78799999999969,6.77527886077788
4.78999999999969,6.77044536682432
4.79199999999969,6.76561448092126
4.79399999999969,6.76078434805088
4.79599999999969,6.75595505993699
4.79799999999969,6.75116292178965
4.79999999999969,6.74632206914224
4.80199999999969,6.74148551378704
4.80399999999969,6.73665465910145
4.80599999999969,6.73182789789447
4.80799999999969,6.72700361458841
4.80999999999969,6.72218426881838
4.81199999999969,6.7173619070047
4.81399999999969,6.7125498635298
4.81599999999969,6.70772773390259
4.81799999999969,6.70290757620957
4.81999999999969,6.6980864010589
4.82199999999969,6.69327269721455
4.82399999999969,6.68845979134
4.82599999999969,6.68364740037526
4.82799999999969,6.67883643833939
4.82999999999969,6.67401803499562
4.83199999999969,6.66920675055342
4.83399999999969,6.66435687500091
4.83599999999969,6.65947032629786
4.83799999999969,6.6545525573353
4.83999999999969,6.64961419841101
4.84199999999969,6.64466673139704
4.84399999999969,6.63971504777847
4.84599999999969,6.63475811699689
4.84799999999969,6.62980006098815
4.84999999999969,6.6248415563652
4.85199999999969,6.61988347134798
4.85399999999969,6.61492613656833
4.85599999999969,6.60996205778377
4.85799999999969,6.6050095854587
4.85999999999969,6.60005910453354
4.86199999999969,6.59510059473611
4.86399999999969,6.59014682134136
4.86599999999969,6.58520094794087
4.86799999999969,6.58025586112085
4.86999999999969,6.57531029546932
4.87199999999969,6.57036519605832
4.87399999999969,6.56542030411202
4.87599999999969,6.56047516641972
4.87799999999968,6.55553110833274
4.87999999999968,6.5505902209806
4.88199999999968,6.54564763184713
4.88399999999968,6.54069499747064
4.88599999999968,6.53577076634648
4.88799999999968,6.53082106210611
4.88999999999968,6.5258953637136
4.89199999999968,6.52095983935558
4.89399999999968,6.51602454126438
4.89599999999968,6.51110959988846
4.89799999999968,6.50614404735676
4.89999999999968,6.50113094182653
4.90199999999968,6.49610925886288
4.90399999999968,6.49112048246952
4.90599999999968,6.48606708500761
4.90799999999968,6.48101100693864
4.90999999999968,6.47591408271278
4.91199999999968,6.47086445004727
4.91399999999968,6.46579503704911
4.91599999999968,6.46072051273053
4.91799999999968,6.45564423082353
4.91999999999968,6.45058023941396
4.92199999999968,6.44552729380893
4.92399999999968,6.44044710207351
4.92599999999968,6.43536813923688
4.92799999999968,6.43034100954075
4.92999999999968,6.4252972694758
4.93199999999968,6.42020942881592
4.93399999999968,6.41514463733822
4.93599999999968,6.41012565193843
4.93799999999968,6.40502668020936
4.93999999999968,6.40002581073038
4.94199999999968,6.39496517281328
4.94399999999968,6.38990640867845
4.94599999999968,6.38485209535499
4.94799999999968,6.37980162582341
4.94999999999968,6.37475459183649
4.95199999999968,6.36970716580512
4.95399999999968,6.36464408702028
4.95599999999968,6.35961138580316
4.95799999999968,6.35456673439016
4.95999999999968,6.34953790075423
4.96199999999968,6.34448607113303
4.96399999999968,6.33939177805177
4.96599999999968,6.33425782992597
4.96799999999967,6.32907034303839
4.96999999999967,6.32390826513941
4.97199999999967,6.31874534594249
4.97399999999967,6.31357323246811
4.97599999999967,6.30840300770425
4.97799999999967,6.30327082484762
4.97999999999967,6.29804896068279
4.98199999999967,6.29287336923559
4.98399999999967,6.28769474155372
4.98599999999967,6.28251718061905
4.98799999999967,6.27732877283161
4.98999999999967,6.27216673642751
4.99199999999967,6.26698144538901
4.99399999999967,6.26180248518706
4.99599999999967,6.25665794710129
4.99799999999967,6.25154412218108
4.99999999999967,6.24636189251607
5.00199999999967,6.24117467589282
5.00399999999967,6.23601743188442
5.00599999999967,6.23084101437913
5.00799999999967,6.22568615697586
5.00999999999967,6.22050911688259
5.01199999999967,6.21535506883248
5.01399999999967,6.21020498796121
5.01599999999967,6.20504297250779
5.01799999999967,6.19986320731113
5.01999999999967,6.1947343953328
5.02199999999967,6.18959961221189
5.02399999999967,6.18445999771556
5.02599999999967,6.17931805479824
5.02799999999967,6.17416461259199
5.02999999999967,6.16901889852467
5.03199999999967,6.16383625817014
5.03399999999967,6.15861404711711
5.03599999999967,6.15336800821537
5.03799999999967,6.14810946086139
5.03999999999967,6.14284492790069
5.04199999999967,6.137577738925
5.04399999999967,6.13228602750938
5.04599999999967,6.12702713652402
5.04799999999967,6.12176662110763
5.04999999999967,6.11650408408004
5.05199999999967,6.11126463046281
5.05399999999967,6.10599314269733
5.05599999999967,6.1007255397372
5.05799999999966,6.0954618821125
5.05999999999966,6.09020185774483
5.06199999999966,6.08494448946455
5.06399999999966,6.07968929163405
5.06599999999966,6.07443589915646
5.06799999999966,6.06918340821618
5.06999999999966,6.06393709025392
5.07199999999966,6.05869069167257
5.07399999999966,6.05344657641704
5.07599999999966,6.04821140374681
5.07799999999966,6.04296836624459
5.07999999999966,6.03772782402266
5.08199999999966,6.03249032657135
5.08399999999966,6.02725627796968
5.08599999999966,6.0220213561127
5.08799999999966,6.01678634842935
5.08999999999966,6.01154669896373
5.09199999999966,6.00631871197017
5.09399999999966,6.00111742198416
5.09599999999966,5.99584930385827
5.09799999999966,5.99055779282502
5.09999999999966,5.98524503872018
5.10199999999966,5.97990444512212
5.10399999999966,5.97454294611446
5.10599999999966,5.96918864542966
5.10799999999966,5.96384475607074
5.10999999999966,5.95847963042026
5.11199999999966,5.95312784185974
5.11399999999966,5.94776868056649
5.11599999999966,5.94240962697935
5.11799999999966,5.93705937445538
5.11999999999966,5.93171103837973
5.12199999999966,5.92635477341915
5.12399999999966,5.92101505534443
5.12599999999966,5.91567664369912
5.12799999999966,5.91034123173991
5.12999999999966,5.9050058031541
5.13199999999966,5.89967067763878
5.13399999999966,5.89433577592078
5.13599999999966,5.8890092163869
5.13799999999966,5.88367586421377
5.13999999999966,5.87834572060616
5.14199999999966,5.87302127957252
5.14399999999966,5.86770016493614
5.14599999999966,5.86237483608153
5.14799999999966,5.8570590468201
5.14999999999965,5.85174401925977
5.15199999999965,5.84643346094239
5.15399999999965,5.84113617492617
5.15599999999965,5.8358248955883
5.15799999999965,5.83051801751172
5.15999999999965,5.82521147238846
5.16199999999965,5.81990662754284
5.16399999999965,5.81460967441097
5.16599999999965,5.80931102825608
5.16799999999965,5.80396020683621
5.16999999999965,5.79863651377279
5.17199999999965,5.793241576259
5.17399999999965,5.78783687881308
5.17599999999965,5.78242499590089
5.17799999999965,5.77700366812919
5.17999999999965,5.77158789210822
5.18199999999965,5.76617813671456
5.18399999999965,5.76077218277598
5.18599999999965,5.75537493742738
5.18799999999965,5.74996394782254
5.18999999999965,5.74455684420314
5.19199999999965,5.73915070172148
5.19399999999965,5.73374691527979
5.19599999999965,5.72834816497093
5.19799999999965,5.72294040514888
5.19999999999965,5.71755108602738
5.20199999999965,5.71216500916714
5.20399999999965,5.70679346585624
5.20599999999965,5.70140289328977
5.20799999999965,5.6960135957935
5.20999999999965,5.69064183378956
5.21199999999965,5.68527089774905
5.21399999999965,5.67989706328541
5.21599999999965,5.67451732007373
5.21799999999965,5.6691548712362
5.21999999999965,5.66379379227094
5.22199999999965,5.65843514715555
5.22399999999965,5.65309686964502
5.22599999999965,5.64771438543246
5.22799999999965,5.64236347095168
5.22999999999965,5.63702287224979
5.23199999999965,5.63167059246813
5.23399999999965,5.62626723581085
5.23599999999965,5.6208746407633
5.23799999999965,5.61544135252131
5.23999999999964,5.60998657420131
5.24199999999964,5.60452611737851
5.24399999999964,5.59905630001597
5.24599999999964,5.59358894888401
5.24799999999964,5.58812279003968
5.24999999999964,5.58266354307054
5.25199999999964,5.57720938543926
5.25399999999964,5.57174327988871
5.25599999999964,5.56628073175645
5.25799999999964,5.56084086171808
5.25999999999964,5.55546571219698
5.26199999999964,5.54997811556641
5.26399999999964,5.54447803152522
5.26599999999964,5.53899800812876
5.26799999999964,5.53361267392826
5.26999999999964,5.52816978929895
5.27199999999964,5.52273128951629
5.27399999999964,5.51729605968764
5.27599999999964,5.51186897905308
5.27799999999964,5.50644442406902
5.27999999999964,5.50102305707987
5.28199999999964,5.49560652098601
5.28399999999964,5.49019330381167
5.28599999999964,5.48478704536872
5.28799999999964,5.47938156346321
5.28999999999964,5.47399785548157
5.29199999999964,5.46856242667436
5.29399999999964,5.46318399347468
5.29599999999964,5.45780438945762
5.29799999999964,5.4524086056693
5.29999999999964,5.44701298955995
5.30199999999964,5.44162770492397
5.30399999999964,5.43627654352116
5.30599999999964,5.43090311431807
5.30799999999964,5.425494257825
5.30999999999964,5.42005801602808
5.31199999999964,5.41462970728009
5.31399999999964,5.40925131482917
5.31599999999964,5.40375019810258
5.31799999999964,5.39824730924391
5.31999999999964,5.39276136245795
5.32199999999964,5.38727278086238
5.32399999999964,5.38179120182667
5.32599999999964,5.37631402483268
5.32799999999964,5.37084079514364
5.32999999999964,5.36536792042518
5.33199999999963,5.35990375525817
5.33399999999963,5.35444270857666
5.33599999999963,5.34898562743885
5.33799999999963,5.34353295503026
5.33999999999963,5.33808375224873
5.34199999999963,5.33263710509948
5.34399999999963,5.32715100302198
5.34599999999963,5.32172823967441
5.34799999999963,5.31630583302685
5.34999999999963,5.31087023919403
5.35199999999963,5.30544240922703
5.35399999999963,5.30002994082328
5.35599999999963,5.29461747220368
5.35799999999963,5.28920585664523
5.35999999999963,5.28379644227116
5.36199999999963,5.27839011211911
5.36399999999963,5.27300291012315
5.36599999999963,5.26756639579666
5.36799999999963,5.26218133595252
5.36999999999963,5.25679216618195
5.37199999999963,5.25140651487257
5.37399999999963,5.24602458292845
5.37599999999963,5.24063233922621
5.37799999999963,5.23520674778563
5.37999999999963,5.22973773835171
5.38199999999963,5.22425887586275
5.38399999999963,5.2187724710586
5.38599999999963,5.21328210047572
5.38799999999963,5.20779987569431
5.38999999999963,5.20229313861716
5.39199999999963,5.19682153001676
5.39399999999963,5.19133373645511
5.39599999999963,5.18575789396932
5.39799999999963,5.18031520794713
5.39999999999963,5.17488265515975
5.40199999999963,5.16947247609876
5.40399999999963,5.16403682453236
5.40599999999963,5.15854861485612
5.40799999999963,5.15307400493617
5.40999999999963,5.14761854707568
5.41199999999963,5.14217664607966
5.41399999999963,5.13672989355519
5.41599999999963,5.13129675215936
5.41799999999963,5.12586206898023
5.41999999999963,5.12043267257493
5.42199999999962,5.11501016356069
5.42399999999962,5.10949815478041
5.42599999999962,5.10411078336369
5.42799999999962,5.09873271920963
5.42999999999962,5.09334660535478
5.43199999999962,5.08795619994074
5.43399999999962,5.08258628966961
5.43599999999962,5.07719086000916
5.43799999999962,5.07180070202415
5.43999999999962,5.06641696962141
5.44199999999962,5.06103902605907
5.44399999999962,5.05565787626298
5.44599999999962,5.05029286081383
5.44799999999962,5.04493198911798
5.44999999999962,5.03957706915132
5.45199999999962,5.0342236706852
5.45399999999962,5.02886609733131
5.45599999999962,5.02348345759125
5.45799999999962,5.01807569976275
5.45999999999962,5.01263959440187
5.46199999999962,5.00717560192232
5.46399999999962,5.00173602030868
5.46599999999962,4.9962959868357
5.46799999999962,4.99085634416526
5.46999999999962,4.98541844524221
5.47199999999962,4.9799835788967
5.47399999999962,4.97455266980958
5.47599999999962,4.96912626947499
5.47799999999962,4.96370538196403
5.47999999999962,4.95828845042017
5.48199999999962,4.95287664636366
5.48399999999962,4.94747005946635
5.48599999999962,4.9420687042501
5.48799999999962,4.93667258278877
5.48999999999962,4.93128170361173
5.49199999999962,4.92589607996971
5.49399999999962,4.92051590977936
5.49599999999962,4.91514075914849
5.49799999999962,4.90977083404053
5.49999999999962,4.9044062592248
5.50199999999962,4.8990471275765
5.50399999999962,4.8936933021645
5.50599999999962,4.88834423836566
5.50799999999962,4.88300127679141
5.50999999999962,4.87762338052127
5.51199999999961,4.87230447606968
5.51399999999961,4.86698998841136
5.51599999999961,4.86167700616554
5.51799999999961,4.85636362694898
5.51999999999961,4.85105428755081
5.52199999999961,4.84582920825334
5.52399999999961,4.84038156112877
5.52599999999961,4.83508083142392
5.52799999999961,4.82965605146757
5.52999999999961,4.8242520598205
5.53199999999961,4.81880473601012
5.53399999999961,4.813473504097
5.53599999999961,4.80805879708307
5.53799999999961,4.80272891802111
5.53999999999961,4.79728701115108
5.54199999999961,4.79187983819588
5.54399999999961,4.78648880887092
5.54599999999961,4.78114230054168
5.54799999999961,4.77576123273143
5.54999999999961,4.77032001436023
5.55199999999961,4.76491723564741
5.55399999999961,4.75961289385591
5.55599999999961,4.75430935315045
5.55799999999961,4.74906593389084
5.55999999999961,4.74367575447198
5.56199999999961,4.73833231398583
5.56399999999961,4.73305159245641
5.56599999999961,4.72771897014467
5.56799999999961,4.72239064446156
5.56999999999961,4.71707382600684
5.57199999999961,4.7117158353329
5.57399999999961,4.70645230982884
5.57599999999961,4.70117681188143
5.57799999999961,4.69593250028534
5.57999999999961,4.69065945755549
5.58199999999961,4.68537902289199
5.58399999999961,4.68012145577068
5.58599999999961,4.67486077358157
5.58799999999961,4.66961280230062
5.58999999999961,4.66437807957521
5.59199999999961,4.65912569343156
5.59399999999961,4.65389648372955
5.59599999999961,4.64866645349616
5.59799999999961,4.6434689188696
5.59999999999961,4.63825370583132
5.60199999999961,4.6330064725288
5.6039999999996,4.6278092400535
5.6059999999996,4.6225434862476
5.6079999999996,4.61740649770465
5.6099999999996,4.61213829899734
5.6119999999996,4.60690154448149
5.6139999999996,4.60159329090389
5.6159999999996,4.5962902468369
5.6179999999996,4.59101534362445
5.6199999999996,4.58573218979466
5.6219999999996,4.58045807049951
5.6239999999996,4.57519143072638
5.6259999999996,4.56994828701057
5.6279999999996,4.56469704833453
5.6299999999996,4.5594497965909
5.6319999999996,4.55421378198496
5.6339999999996,4.54892592414906
5.6359999999996,4.54377491419646
5.6379999999996,4.5385605475439
5.6399999999996,4.53334502024601
5.6419999999996,4.52814388429448
5.6439999999996,4.52295103699309
5.6459999999996,4.51776561908435
5.6479999999996,4.51255693305604
5.6499999999996,4.50739856094891
5.6519999999996,4.50224234174769
5.6539999999996,4.49709187583629
5.6559999999996,4.49194547495735
5.6579999999996,4.48680457998749
5.6599999999996,4.48167003727529
5.6619999999996,4.47654221179793
5.6639999999996,4.471423095347
5.6659999999996,4.46630842364906
5.6679999999996,4.46123261788194
5.6699999999996,4.45609615410518
5.6719999999996,4.45100360047128
5.6739999999996,4.44583278579631
5.6759999999996,4.44073763494375
5.6779999999996,4.43560728300676
5.6799999999996,4.43045178430356
5.6819999999996,4.42531173174261
5.6839999999996,4.4201565141379
5.6859999999996,4.41494282705837
5.6879999999996,4.40977859244603
5.6899999999996,4.40463413383507
5.6919999999996,4.39948999616626
5.69399999999959,4.39433437101582
5.69599999999959,4.38926987094758
5.69799999999959,4.38410762879148
5.69999999999959,4.37896416385237
5.70199999999959,4.37382496585125
5.70399999999959,4.36856018294083
5.70599999999959,4.36352413662568
5.70799999999959,4.35849065145491
5.70999999999959,4.35347123115475
5.71199999999959,4.34838755852397
5.71399999999959,4.34334146637543
5.71599999999959,4.33824358946501
5.71799999999959,4.33315034039758
5.71999999999959,4.32819617735478
5.72199999999959,4.32304114556808
5.72399999999959,4.31813702660534
5.72599999999959,4.31310238774249
5.72799999999959,4.30801896285852
5.72999999999959,4.30310209201584
5.73199999999959,4.29803743526571
5.73399999999959,4.29309898661813
5.73599999999959,4.28800270754675
5.73799999999959,4.2831394577831
5.73999999999959,4.27819045639665
5.74199999999959,4.27320725760746
5.74399999999959,4.26828850086744
5.74599999999959,4.26326481767847
5.74799999999959,4.25838089214726
5.74999999999959,4.25352524565228
5.75199999999959,4.24860153151249
5.75399999999959,4.24362434196
5.75599999999959,4.23877641314551
5.75799999999959,4.23392248814131
5.75999999999959,4.22898877694617
5.76199999999959,4.22403548967112
5.76399999999959,4.21911257818472
5.76599999999959,4.2141782766453
5.76799999999959,4.20910703238178
5.76999999999959,4.20419519463658
5.77199999999959,4.19928144143424
5.77399999999959,4.19435876298579
5.77599999999959,4.18945326224529
5.77799999999959,4.18452099799413
5.77999999999959,4.17965312279511
5.78199999999959,4.17471568637687
5.78399999999959,4.16979923548204
5.78599999999958,4.16489685029571
5.78799999999958,4.16001320832298
5.78999999999958,4.15513453797954
5.79199999999958,4.15026635505614
5.79399999999958,4.14543386158198
5.79599999999958,4.14061939792388
5.79799999999958,4.13575588550861
5.79999999999958,4.13092773978875
5.80199999999958,4.12605846140764
5.80399999999958,4.12125057355051
5.80599999999958,4.11646602426979
5.80799999999958,4.11166019984428
5.80999999999958,4.10688631787355
5.81199999999958,4.10211428715554
5.81399999999958,4.09734961436059
5.81599999999958,4.09259824984303
5.81799999999958,4.08785611011461
5.81999999999958,4.08312371053689
5.82199999999958,4.07840097744756
5.82399999999958,4.07368134874494
5.82599999999958,4.06897858354161
5.82799999999958,4.06428088692719
5.82999999999958,4.05957072794097
5.83199999999958,4.05482038819249
5.83399999999958,4.05010342141632
5.83599999999958,4.04533098870614
5.83799999999958,4.04055878898974
5.83999999999958,4.03578943470221
5.84199999999958,4.03104018628449
5.84399999999958,4.02628512690249
5.84599999999958,4.02152816274574
5.84799999999958,4.01679781329298
5.84999999999958,4.01207711723132
5.85199999999958,4.00736559417305
5.85399999999958,4.00265292975867
5.85599999999958,3.99796617811795
5.85799999999958,3.99327078752416
5.85999999999958,3.98860761931677
5.86199999999958,3.98395052477555
5.86399999999958,3.97930281824659
5.86599999999958,3.97469409809412
5.86799999999958,3.97001765672563
5.86999999999958,3.96539910162949
5.87199999999958,3.9608227559977
5.87399999999958,3.95622712300844
5.87599999999957,3.9516298416059
5.87799999999957,3.94704948143935
5.87999999999957,3.94240795141496
5.88199999999957,3.93794693983627
5.88399999999957,3.93337272541398
5.88599999999957,3.92882264776958
5.88799999999957,3.92430545918148
5.88999999999957,3.91980522955205
5.89199999999957,3.91529588280654
5.89399999999957,3.91078127151081
5.89599999999957,3.90634889344064
5.89799999999957,3.90186391339567
5.89999999999957,3.89736967251079
5.90199999999957,3.89292870739739
5.90399999999957,3.8885269051861
5.90599999999957,3.88407927487749
5.90799999999957,3.87963417173951
5.90999999999957,3.87527041559391
5.91199999999957,3.87084712534478
5.91399999999957,3.86646592776117
5.91599999999957,3.86209689539531
5.91799999999957,3.85775300645569
5.91999999999957,3.85331585022469
5.92199999999957,3.84892205558602
5.92399999999957,3.84451830388808
5.92599999999957,3.84008638410321
5.92799999999957,3.83563986725208
5.92999999999957,3.83123654885878
5.93199999999957,3.82681643038707
5.93399999999957,3.82242423008534
5.93599999999957,3.81804417272902
5.93799999999957,3.81364899585094
5.93999999999957,3.80928272119616
5.94199999999957,3.80492063571004
5.94399999999957,3.80058745652852
5.94599999999957,3.79622302346726
5.94799999999957,3.79192382030901
5.94999999999957,3.78767273451969
5.95199999999957,3.7833717828161
5.95399999999957,3.77902998232139
5.95599999999957,3.77484174215417
5.95799999999957,3.77057339410016
5.95999999999957,3.7663147168698
5.96199999999957,3.76206430490446
5.96399999999957,3.75782973943533
5.96599999999956,3.75362347797789
5.96799999999956,3.7494427168549
5.96999999999956,3.74527407349174
5.97199999999956,3.74106627248512
5.97399999999956,3.73690113302942
5.97599999999956,3.73274470614964
5.97799999999956,3.72862831995888
5.97999999999956,3.72449146472925
5.98199999999956,3.7203801766792
5.98399999999956,3.7162701288512
5.98599999999956,3.71216417598223
5.98799999999956,3.70810963221518
5.98999999999956,3.70398372554064
5.99199999999956,3.6998607468352
5.99399999999956,3.69571449438573
5.99599999999956,3.69157088734295
5.99799999999956,3.68740825450787
5.99999999999956,3.68327449921986
6.00199999999956,3.67918986384478
6.00399999999956,3.67504840454373
6.00599999999956,3.67101736835386
6.00799999999956,3.66691924550079
6.00999999999956,3.66280495359
6.01199999999956,3.65873547029353
6.01399999999956,3.65470168571013
6.01599999999956,3.65067960713616
6.01799999999956,3.64666352240236
6.01999999999956,3.64266111008967
6.02199999999956,3.63869954466774
6.02399999999956,3.63471278609059
6.02599999999956,3.63074417667705
6.02799999999956,3.62676703765355
6.02999999999956,3.62281546114274
6.03199999999956,3.61892505959678
6.03399999999956,3.61501813673988
6.03599999999956,3.6111003904242
6.03799999999956,3.60722444932626
6.03999999999956,3.60335321038025
6.04199999999956,3.59948743386785
6.04399999999956,3.5956315545294
6.04599999999956,3.59181295118816
6.04799999999956,3.58799063211917
6.04999999999956,3.58420587881733
6.05199999999956,3.58030641925582
6.05399999999956,3.5765663464028
6.05599999999956,3.57283350138104
6.05799999999955,3.56910422005895
6.05999999999955,3.56537975573117
6.06199999999955,3.56166519102776
6.06399999999955,3.55796493081405
6.06599999999955,3.55426859788026
6.06799999999955,3.55058885461744
6.06999999999955,3.54700658928211
6.07199999999955,3.54332840478993
6.07399999999955,3.53967028281974
6.07599999999955,3.53603091440915
6.07799999999955,3.53239742195316
6.07999999999955,3.52878456068035
6.08199999999955,3.52517274772592
6.08399999999955,3.52151932596398
6.08599999999955,3.51785709539553
6.08799999999955,3.51419889441015
6.08999999999955,3.51055687976143
6.09199999999955,3.50694810626151
6.09399999999955,3.5033239618761
6.09599999999955,3.49971239288671
6.09799999999955,3.49611324969733
6.09999999999955,3.49251898605774
6.10199999999955,3.48895998466943
6.10399999999955,3.48541138387269
6.10599999999955,3.48186673267721
6.10799999999955,3.47834884019626
6.10999999999955,3.47484023942222
6.11199999999955,3.47135725703986
6.11399999999955,3.46789464353218
6.11599999999955,3.46443181876819
6.11799999999955,3.46098914733958
6.11999999999955,3.45755361656872
6.12199999999955,3.45413914520422
6.12399999999955,3.4507178349661
6.12599999999955,3.44732688523479
6.12799999999955,3.44396949355933
6.12999999999955,3.44062401387808
6.13199999999955,3.43729163261764
6.13399999999955,3.43397069594314
6.13599999999955,3.43069811142909
6.13799999999955,3.42739332968298
6.13999999999955,3.42410578144193
6.14199999999955,3.42083891233095
6.14399999999955,3.41759231049491
6.14599999999955,3.41436229466731
6.14799999999954,3.41114298266021
6.14999999999954,3.40791691258443
6.15199999999954,3.40467094127863
6.15399999999954,3.4014104936302
6.15599999999954,3.39814785419709
6.15799999999954,3.39489078869874
6.15999999999954,3.39174035734421
6.16199999999954,3.38846942469613
6.16399999999954,3.38521949772986
6.16599999999954,3.38199507813346
6.16799999999954,3.37879229911657
6.16999999999954,3.37561250181187
6.17199999999954,3.37245075766035
6.17399999999954,3.36930595320264
6.17599999999954,3.36617778875256
6.17799999999954,3.36306626285113
6.17999999999954,3.35997044625588
6.18199999999954,3.35689259486834
6.18399999999954,3.35383132556486
6.18599999999954,3.35078651803245
6.18799999999954,3.34775834461721
6.18999999999954,3.34474667236459
6.19199999999954,3.34175170788863
6.19399999999954,3.33877345523008
6.19599999999954,3.33581207322018
6.19799999999954,3.33286710978205
6.19999999999954,3.32993932666453
6.20199999999954,3.32702814710138
6.20399999999954,3.32413139455693
6.20599999999954,3.32125496789834
6.20799999999954,3.31839528234765
6.20999999999954,3.31555078360351
6.21199999999954,3.31272532942616
6.21399999999954,3.30991666105607
6.21599999999954,3.30712482590862
6.21799999999954,3.30434993529004
6.21999999999954,3.30159212757761
6.22199999999954,3.29885148790592
6.22399999999954,3.29612804496318
6.22599999999954,3.29342186859162
6.22799999999954,3.29073299350201
6.22999999999954,3.28806146622061
6.23199999999954,3.28540730970573
6.23399999999954,3.28277057374649
6.23599999999954,3.28015129200875
6.23799999999954,3.27754952019026
6.23999999999953,3.27496513356484
6.24199999999953,3.27239127034602
6.24399999999953,3.2698105796267
6.24599999999953,3.26721192768595
6.24799999999953,3.26460233195706
6.24999999999953,3.26199346901785
6.25199999999953,3.25939427229975
6.25399999999953,3.25680693172128
6.25599999999953,3.25423212638942
6.25799999999953,3.25167334445388
6.25999999999953,3.24913410326389
6.26199999999953,3.24660885246169
6.26399999999953,3.24410126331632
6.26599999999953,3.24155892205096
6.26799999999953,3.23910823047694
6.26999999999953,3.23667121865431
6.27199999999953,3.23424604634805
6.27399999999953,3.23183445697168
6.27599999999953,3.22943649431537
6.27799999999953,3.22705863200726
6.27999999999953,3.22469823860311
6.28199999999953,3.22235556562899
6.28399999999953,3.2200308568317
6.28599999999953,3.21772429934529
6.28799999999953,3.21543603235134
6.28999999999953,3.21318809733045
6.29199999999953,3.21092824490251
6.29399999999953,3.20868870123962
6.29599999999953,3.20647204978409
6.29799999999953,3.20427384431713
6.29999999999953,3.20209539545429
6.30199999999953,3.19993623288139
6.30399999999953,3.19779614457076
6.30599999999953,3.19565568952192
6.30799999999953,3.19355831017638
6.30999999999953,3.19148012617517
6.31199999999953,3.1894030702565
6.31399999999953,3.18731071031962
6.31599999999953,3.18520078021427
6.31799999999953,3.18310798104324
6.31999999999953,3.18099071183638
6.32199999999953,3.17888623195675
6.32399999999953,3.17679840502309
6.32599999999953,3.17472848466792
6.32799999999953,3.17267683711844
6.32999999999952,3.17064371329916
6.33199999999952,3.16862938879637
6.33399999999952,3.16663825395142
6.33599999999952,3.16465899577109
6.33799999999952,3.16270233326039
6.33999999999952,3.16076291014795
6.34199999999952,3.1588023476782
6.34399999999952,3.15691900908279
6.34599999999952,3.15505457627381
6.34799999999952,3.15320382207527
6.34999999999952,3.15136834140687
6.35199999999952,3.14955015462391
6.35399999999952,3.14775030620785
6.35599999999952,3.14596971000146
6.35799999999952,3.14421089677643
6.35999999999952,3.14247138264477
6.36199999999952,3.14074811552701
6.36399999999952,3.13901912677824
6.36599999999952,3.13734393080259
6.36799999999952,3.13568700822936
6.36999999999952,3.13404769309254
6.37199999999952,3.13242743939777
6.37399999999952,3.13082135520411
6.37599999999952,3.12923054715396
6.37799999999952,3.12766827170586
6.37999999999952,3.12612743475712
6.38199999999952,3.12460595712022
6.38399999999952,3.12309192834292
6.38599999999952,3.12161285766969
6.38799999999952,3.12015348342386
6.38999999999952,3.11871181284957
6.39199999999952,3.11728863432479
6.39399999999952,3.11588514874759
6.39599999999952,3.11449869753645
6.39799999999952,3.11313655491001
6.39999999999952,3.11179104796357
6.40199999999952,3.11052935395392
6.40399999999952,3.10916448047821
6.40599999999952,3.10780908125635
6.40799999999952,3.10657745380381
6.40999999999952,3.10539625342211
6.41199999999952,3.10403333399864
6.41399999999952,3.10255099149346
6.41599999999952,3.10127182882147
6.41799999999952,3.10000818529167
6.41999999999951,3.09875144643353
6.42199999999951,3.09750399348216
6.42399999999951,3.09627028281657
6.42599999999951,3.09505260689724
6.42799999999951,3.0938539275991
6.42999999999951,3.09268131457012
6.43199999999951,3.09152447198027
6.43399999999951,3.09039266635062
6.43599999999951,3.08927639665257
6.43799999999951,3.08817712461727
6.43999999999951,3.08709953196941
6.44199999999951,3.08605451621074
6.44399999999951,3.08502583951268
