"Plot65"
"Time (sec)","Acceleration26 (meter/sec**2)"
3.74399999999981,18.2703403589047
3.74599999999981,18.2440595706136
3.74799999999981,18.2175809162761
3.74999999999981,18.1908675216601
3.75199999999981,18.1640591836666
3.75399999999981,18.1370262199909
3.75599999999981,18.1097622061541
3.75799999999981,18.0823650664938
3.75999999999981,18.0547770278087
3.76199999999981,18.0269851025942
3.76399999999981,17.9990125293832
3.76599999999981,17.9708182218623
3.76799999999981,17.942476312241
3.76999999999981,17.9139308425085
3.77199999999981,17.8852599858058
3.77399999999981,17.8563179450067
3.77599999999981,17.8271977224734
3.77799999999981,17.7978958586226
3.77999999999981,17.7684344418612
3.78199999999981,17.7387904917219
3.7839999999998,17.7088588876188
3.7859999999998,17.6788735935161
3.7879999999998,17.6487071557257
3.7899999999998,17.6183828308081
3.7919999999998,17.5878476379863
3.7939999999998,17.5569404881746
3.7959999999998,17.5259908293428
3.7979999999998,17.4949975739872
3.7999999999998,17.4638104835021
3.8019999999998,17.4324215398311
3.8039999999998,17.4008285952383
3.8059999999998,17.3692444562659
3.8079999999998,17.3372219966877
3.8099999999998,17.3050826969994
3.8119999999998,17.2727442509344
3.8139999999998,17.2402503645604
3.8159999999998,17.2075822928767
3.8179999999998,17.1747635430299
3.8199999999998,17.1417793091014
3.8219999999998,17.1086537100637
3.8239999999998,17.0753387788933
3.8259999999998,17.0418302498173
3.8279999999998,17.0081974289968
3.8299999999998,16.9743034261665
3.8319999999998,16.940352663154
3.8339999999998,16.9062366689838
3.8359999999998,16.8719526634758
3.8379999999998,16.8375040335036
3.8399999999998,16.8028009602813
3.8419999999998,16.7680579177982
3.8439999999998,16.7331587473133
3.8459999999998,16.6978714033469
3.8479999999998,16.6627535957795
3.8499999999998,16.6274170350949
3.8519999999998,16.5918143385449
3.8539999999998,16.5559909921267
3.8559999999998,16.520304996834
3.8579999999998,16.484272480335
3.8599999999998,16.4478974801305
3.8619999999998,16.4115727099452
3.8639999999998,16.3751386771079
3.8659999999998,16.3383792491697
3.8679999999998,16.3015648591592
3.8699999999998,16.2646168490782
3.8719999999998,16.2274331525743
3.87399999999979,16.1901611270517
3.87599999999979,16.1528195113798
3.87799999999979,16.115580074934
3.87999999999979,16.0778247912615
3.88199999999979,16.0398192650316
3.88399999999979,16.0018265755321
3.88599999999979,15.9637905623404
3.88799999999979,15.9254489391753
3.88999999999979,15.8870530567288
3.89199999999979,15.8484754695684
3.89399999999979,15.8097899730678
3.89599999999979,15.7709629860351
3.89799999999979,15.7320742895868
3.89999999999979,15.6927136547209
3.90199999999979,15.65386007508
3.90399999999979,15.614065654558
3.90599999999979,15.574784731086
3.90799999999979,15.534936256191
3.90999999999979,15.4952110229874
3.91199999999979,15.4553471459338
3.91399999999979,15.4152010070027
3.91599999999979,15.3751374542767
3.91799999999979,15.3348482036841
3.91999999999979,15.2944030770477
3.92199999999979,15.2538632865862
3.92399999999979,15.2130904950795
3.92599999999979,15.1723163148799
3.92799999999979,15.1313910966692
3.92999999999979,15.0901095849732
3.93199999999979,15.0490944945119
3.93399999999979,15.0079091808963
3.93599999999979,14.966406634513
3.93799999999979,14.9246588485266
3.93999999999979,14.8829327107021
3.94199999999979,14.8411022997933
3.94399999999979,14.7992840506946
3.94599999999979,14.7571711695298
3.94799999999979,14.7149122338448
3.94999999999979,14.6726521493259
3.95199999999979,14.6302213924581
3.95399999999979,14.5879945197283
3.95599999999979,14.5453297372352
3.95799999999979,14.5025705499248
3.95999999999979,14.460215969064
3.96199999999979,14.4165207884416
3.96399999999979,14.3734997030352
3.96599999999978,14.3302944915751
3.96799999999978,14.2869463580199
3.96999999999978,14.2436440153901
3.97199999999978,14.2000845054813
3.97399999999978,14.1564591790931
3.97599999999978,14.1127252439021
3.97799999999978,14.06889735508
3.97999999999978,14.0249700047998
3.98199999999978,13.9810773718233
3.98399999999978,13.9368599702652
3.98599999999978,13.8926673281809
3.98799999999978,13.8482674721034
3.98999999999978,13.8037424012788
3.99199999999978,13.759143662131
3.99399999999978,13.7147000277261
3.99599999999978,13.6699442067463
3.99799999999978,13.6250891388049
3.99999999999978,13.5802142950977
4.00199999999978,13.5350948070112
4.00399999999978,13.4898505384099
4.00599999999978,13.4448214440487
4.00799999999978,13.3995618366649
4.00999999999978,13.3540755583049
4.01199999999978,13.3086596262135
4.01399999999978,13.2630809803811
4.01599999999978,13.2174393049698
4.01799999999978,13.1716018772576
4.01999999999978,13.1256194638576
4.02199999999978,13.0796490166907
4.02399999999978,13.0336576161265
4.02599999999978,12.9876647775591
4.02799999999978,12.9414890640657
4.02999999999978,12.8955311228912
4.03199999999978,12.8491773505044
4.03399999999978,12.8026807895546
4.03599999999978,12.7560901402239
4.03799999999978,12.7093168905309
4.03999999999978,12.6628654926667
4.04199999999978,12.6160164249466
4.04399999999978,12.5692694026493
4.04599999999978,12.5223129575074
4.04799999999978,12.4756167543997
4.04999999999978,12.4284272011899
4.05199999999978,12.3812665615115
4.05399999999978,12.3340949808097
4.05599999999978,12.2868363659713
4.05799999999978,12.2395924119622
4.05999999999977,12.1922047624944
4.06199999999977,12.1445463165103
4.06399999999977,12.0971081331936
4.06599999999977,12.0496364401308
4.06799999999977,12.0019153305456
4.06999999999977,11.954113520949
4.07199999999977,11.9064572293489
4.07399999999977,11.8586588435227
4.07599999999977,11.8107145157548
4.07799999999977,11.7624440815637
4.07999999999977,11.7150427967793
4.08199999999977,11.6664525883829
4.08399999999977,11.6183226821602
4.08599999999977,11.5701289602255
4.08799999999977,11.5219553282123
4.08999999999977,11.4735505333226
4.09199999999977,11.4252751464413
4.09399999999977,11.3767830089208
4.09599999999977,11.3283265983778
4.09799999999977,11.2797783964731
4.09999999999977,11.2312751641095
4.10199999999977,11.1826373136298
4.10399999999977,11.1339147113382
4.10599999999977,11.0850895378653
4.10799999999977,11.0362921056116
4.10999999999977,10.9875654345699
4.11199999999977,10.9385371990169
4.11399999999977,10.8896464031093
4.11599999999977,10.8406430127127
4.11799999999977,10.7916592478099
4.11999999999977,10.7426184506992
4.12199999999977,10.6935557452226
4.12399999999977,10.6443374926191
4.12599999999977,10.5950644767772
4.12799999999977,10.5460442078336
4.12999999999977,10.4966051363027
4.13199999999977,10.4473467634836
4.13399999999977,10.3979220855822
4.13599999999977,10.3484164669602
4.13799999999977,10.2991667178217
4.13999999999977,10.2498101445096
4.14199999999977,10.2003260778695
4.14399999999977,10.1507337399785
4.14599999999977,10.1012985371433
4.14799999999977,10.0516701282131
4.14999999999976,10.0019554228299
4.15199999999976,9.95229733155652
4.15399999999976,9.9026860750344
4.15599999999976,9.85304955933207
4.15799999999976,9.80327213583358
4.15999999999976,9.75338314662504
4.16199999999976,9.70372896176485
4.16399999999976,9.65385422341987
4.16599999999976,9.60411943342182
4.16799999999976,9.55422817084698
4.16999999999976,9.50437576528533
4.17199999999976,9.45440474048429
4.17399999999976,9.40446802586244
4.17599999999976,9.35453257090707
4.17799999999976,9.30456730675286
4.17999999999976,9.25457952539928
4.18199999999976,9.20457359942617
4.18399999999976,9.15455969629704
4.18599999999976,9.10454534523215
4.18799999999976,9.05449365210077
4.18999999999976,9.00437380077626
4.19199999999976,8.95431039962925
4.19399999999976,8.90423654166898
4.19599999999976,8.85418080460193
4.19799999999976,8.80392023751631
4.19999999999976,8.75380029336657
4.20199999999976,8.70367218739518
4.20399999999976,8.65362584034231
4.20599999999976,8.60346769084237
4.20799999999976,8.55333422616615
4.20999999999976,8.50314759720507
4.21199999999976,8.45296923879744
4.21399999999976,8.40278977706265
4.21599999999976,8.35259894756059
4.21799999999976,8.30229115930235
4.21999999999976,8.25217184541844
4.22199999999976,8.20203327521718
4.22399999999976,8.1518765139178
4.22599999999976,8.10165873984046
4.22799999999976,8.05150083830011
4.22999999999976,8.0011816379639
4.23199999999976,7.95099458224905
4.23399999999976,7.90090262015691
4.23599999999976,7.8506549604496
4.23799999999976,7.80034808301489
4.23999999999976,7.75020999195957
4.24199999999975,7.70012705968829
4.24399999999975,7.64998705014954
4.24599999999975,7.59979675483062
4.24799999999975,7.5496607125958
4.24999999999975,6.9322395511007
4.25199999999975,4.86153906610262
4.25399999999975,2.62980529816075
4.25599999999975,1.25824491716556
4.25799999999975,0.46122889692202
4.25999999999975,-0.0168011479986223
4.26199999999975,-0.314434383126569
4.26399999999975,-0.496442210236628
4.26599999999975,-0.600026930090173
4.26799999999975,-0.652731758253784
4.26999999999975,-0.674964590560934
4.27199999999975,-0.680887020625597
4.27399999999975,-0.678735966327791
4.27599999999975,-0.672950660270565
4.27799999999975,-0.666053995556824
4.27999999999975,-0.659296691197985
4.28199999999975,-0.653657376299711
4.28399999999975,-0.649614823125548
4.28599999999975,-0.647224311952565
4.28799999999975,-0.646648798519333
4.28999999999975,-0.647848620728566
4.29199999999975,-0.650722906229467
4.29399999999975,-0.655107733634145
4.29599999999975,-0.660958466407076
4.29799999999975,-0.668129125896482
4.29999999999975,-0.676474902929296
4.30199999999975,-1.08539459329963
4.30399999999975,-2.87266132313363
4.30599999999975,-5.03747796086382
4.30799999999975,-6.41986725778239
4.30999999999975,-7.20774113661927
4.31199999999975,-7.63430031065859
4.31399999999975,-7.86360330986797
4.31599999999975,-7.98798576018797
4.31799999999975,-8.05252869268062
4.31999999999975,-8.07925490554383
4.32199999999975,-8.08095183666298
4.32399999999975,-8.06652423299706
4.32599999999975,-8.04265702622504
4.32799999999975,-8.01427989344474
4.32999999999975,-7.98396532949405
4.33199999999974,-7.95354335573691
4.33399999999974,-7.92378541386273
4.33599999999974,-7.89526155254857
4.33799999999974,-7.86782947079725
4.33999999999974,-7.84194327633343
4.34199999999974,-7.81758544397572
4.34399999999974,-7.79455337231494
4.34599999999974,-7.77284963245141
4.34799999999974,-7.75235011665888
4.34999999999974,-7.73294182036314
4.35199999999974,-7.71458678952023
4.35399999999974,-7.69726350405628
4.35599999999974,-7.68073417192873
4.35799999999974,-7.66501372200414
4.35999999999974,-7.65007825348529
4.36199999999974,-7.63579920450495
4.36399999999974,-7.62200523198498
4.36599999999974,-7.6088229262136
4.36799999999974,-7.5960509855197
4.36999999999974,-7.58389117744719
4.37199999999974,-7.572090589053
4.37399999999974,-7.5607052153644
4.37599999999974,-7.54966625351957
4.37799999999974,-7.53907898516393
4.37999999999974,-7.52879115203562
4.38199999999974,-7.51893428952447
4.38399999999974,-7.50931036222276
4.38599999999974,-7.49988931902692
4.38799999999974,-7.49078982303053
4.38999999999974,-7.48192170074315
4.39199999999974,-7.47339982797344
4.39399999999974,-7.46491955294851
4.39599999999974,-7.45665395541582
4.39799999999974,-7.44867389489042
4.39999999999974,-7.44081860321289
4.40199999999974,-7.43310588599776
4.40399999999974,-7.42556749931172
4.40599999999974,-7.41819032388491
4.40799999999974,-7.41092466435194
4.40999999999974,-7.40380137883595
4.41199999999974,-7.39683919824767
4.41399999999974,-7.38995589259955
4.41599999999974,-7.38310849975518
4.41799999999974,-7.37632581225987
4.41999999999974,-7.36960995734097
4.42199999999974,-7.36294783752115
4.42399999999973,-7.35637037829815
4.42599999999973,-7.34988867159206
4.42799999999973,-7.34347786454974
4.42999999999973,-7.33712326198091
4.43199999999973,-7.33086454295772
4.43399999999973,-7.3246588523229
4.43599999999973,-7.3185473031769
4.43799999999973,-7.31242038673765
4.43999999999973,-7.30643394824884
4.44199999999973,-7.30052719193491
4.44399999999973,-7.29468502881408
4.44599999999973,-7.28878697865641
4.44799999999973,-7.28304450237996
4.44999999999973,-7.27730051226512
4.45199999999973,-7.27161363633019
4.45399999999973,-7.26596542794962
4.45599999999973,-7.26036140739197
4.45799999999973,-7.2547984034127
4.45999999999973,-7.24928069604839
4.46199999999973,-7.24379795207556
4.46399999999973,-7.23834803888643
4.46599999999973,-7.23295643169162
4.46799999999973,-7.22758216862849
4.46999999999973,-7.22223447620804
4.47199999999973,-7.21692753305598
4.47399999999973,-7.21154758042308
4.47599999999973,-7.20610932244214
4.47799999999973,-7.20071510506048
4.47999999999973,-7.19531469420632
4.48199999999973,-7.18995774986894
4.48399999999973,-7.18459544867742
4.48599999999973,-7.17926571047534
4.48799999999973,-7.17392847643102
4.48999999999973,-7.16863106146181
4.49199999999973,-7.16336409303397
4.49399999999973,-7.15810675686946
4.49599999999973,-7.1528698399201
4.49799999999973,-7.14765184518559
4.49999999999973,-7.14245439076743
4.50199999999973,-7.13727987860599
4.50399999999973,-7.13212557780564
4.50599999999973,-7.12698183892118
4.50799999999973,-7.12185776695068
4.50999999999973,-7.11676592460317
4.51199999999973,-7.11167536598318
4.51399999999972,-7.10656504775487
4.51599999999972,-7.10153368943965
4.51799999999972,-7.09648804893725
4.51999999999972,-7.09146633872863
4.52199999999972,-7.08645518402423
4.52399999999972,-7.08145517023412
4.52599999999972,-7.07646842955892
4.52799999999972,-7.07148430784096
4.52999999999972,-7.06647726409785
4.53199999999972,-7.06141963886864
4.53399999999972,-7.05632161318353
4.53599999999972,-7.0512097263175
4.53799999999972,-7.04609841603295
4.53999999999972,-7.04099269053247
4.54199999999972,-7.03589312211893
4.54399999999972,-7.03080355906452
4.54599999999972,-7.02571461164772
4.54799999999972,-7.02065546132187
4.54999999999972,-7.0156011027858
4.55199999999972,-7.01054727171908
4.55399999999972,-7.00550059251898
4.55599999999972,-7.00046846566058
4.55799999999972,-6.9954533650776
4.55999999999972,-6.99043933263476
4.56199999999972,-6.9854477222142
4.56399999999972,-6.98043982969973
4.56599999999972,-6.97545391800034
4.56799999999972,-6.9704769947938
4.56999999999972,-6.96550883784811
4.57199999999972,-6.96054816846352
4.57399999999972,-6.95559103966168
4.57599999999972,-6.95064625467087
4.57799999999972,-6.94571160444865
4.57999999999972,-6.94078632872341
4.58199999999972,-6.93586505059695
4.58399999999972,-6.93095028886622
4.58599999999972,-6.92604827041226
4.58799999999972,-6.92112851421138
4.58999999999972,-6.91614221733433
4.59199999999972,-6.91111373417938
4.59399999999972,-6.90604992243327
4.59599999999972,-6.90097899267206
4.59799999999972,-6.89591073365099
4.59999999999972,-6.890839885709
4.60199999999972,-6.88577039969989
4.60399999999971,-6.8806902551921
4.60599999999971,-6.87565088189283
4.60799999999971,-6.8705846392255
4.60999999999971,-6.86553277327779
4.61199999999971,-6.86048773987642
4.61399999999971,-6.85542823957237
4.61599999999971,-6.85039892369177
4.61799999999971,-6.84540281799444
4.61999999999971,-6.84036655758307
4.62199999999971,-6.83533414759705
4.62399999999971,-6.83031459524463
4.62599999999971,-6.82531154187703
4.62799999999971,-6.82031360818188
4.62999999999971,-6.81531790840984
4.63199999999971,-6.81031697671652
4.63399999999971,-6.80533414409258
4.63599999999971,-6.80036961941256
4.63799999999971,-6.79539222851687
4.63999999999971,-6.7904223432245
4.64199999999971,-6.78545675176326
4.64399999999971,-6.78050400587091
4.64599999999971,-6.7755447379546
4.64799999999971,-6.77057370210827
4.64999999999971,-6.76553051429469
4.65199999999971,-6.76044884623996
4.65399999999971,-6.75533608574673
4.65599999999971,-6.75021582221946
4.65799999999971,-6.74508439204156
4.65999999999971,-6.73996278225552
4.66199999999971,-6.73484353282103
4.66399999999971,-6.72972642872938
4.66599999999971,-6.72461247921808
4.66799999999971,-6.71950223330095
4.66999999999971,-6.71439535292906
4.67199999999971,-6.70928956157814
4.67399999999971,-6.70418963242437
4.67599999999971,-6.69909832441898
4.67799999999971,-6.69401205224511
4.67999999999971,-6.68894582779602
4.68199999999971,-6.68386088481731
4.68399999999971,-6.67877875668793
4.68599999999971,-6.67370616412563
4.68799999999971,-6.66864533059219
4.68999999999971,-6.66358036800821
4.69199999999971,-6.65852653887988
4.69399999999971,-6.6534591140517
4.6959999999997,-6.64838737569551
4.6979999999997,-6.64335672286001
4.6999999999997,-6.63832085545125
4.7019999999997,-6.633291178736
4.7039999999997,-6.62829715275652
4.7059999999997,-6.62326207151818
4.7079999999997,-6.61822342944681
4.7099999999997,-6.61312648009268
4.7119999999997,-6.60797688549228
4.7139999999997,-6.60279529022389
4.7159999999997,-6.5975958456485
4.7179999999997,-6.59238885245043
4.7199999999997,-6.58716869256039
4.7219999999997,-6.58196157637671
4.7239999999997,-6.57675176322871
4.7259999999997,-6.57156273492667
4.7279999999997,-6.56635873828056
4.7299999999997,-6.56115888134739
4.7319999999997,-6.55596319990067
4.7339999999997,-6.55077023795124
4.7359999999997,-6.54558185439549
4.7379999999997,-6.5403969453712
4.7399999999997,-6.53521910260661
4.7419999999997,-6.53004476927716
4.7439999999997,-6.5248740359601
4.7459999999997,-6.51970688456182
4.7479999999997,-6.51453815180358
4.7499999999997,-6.50938579722825
4.7519999999997,-6.50422875105829
4.7539999999997,-6.49907833413972
4.7559999999997,-6.49393189770791
4.7579999999997,-6.48877999800821
4.7599999999997,-6.48359873172577
4.7619999999997,-6.47848467489424
4.7639999999997,-6.47336917204447
4.7659999999997,-6.46825076017833
4.7679999999997,-6.46313194427926
4.7699999999997,-6.45800721690456
4.7719999999997,-6.45283549697698
4.7739999999997,-6.44760709441174
4.7759999999997,-6.44234425789554
4.7779999999997,-6.437063665844
4.7799999999997,-6.43177723530955
4.7819999999997,-6.42648558323544
4.7839999999997,-6.42119390594792
4.78599999999969,-6.41590376668838
4.78799999999969,-6.41061833287684
4.78999999999969,-6.40533194805183
4.79199999999969,-6.40005156034032
4.79399999999969,-6.39477467648017
4.79599999999969,-6.38950142911899
4.79799999999969,-6.38428082474994
4.79999999999969,-6.37899702369666
4.80199999999969,-6.37372152614835
4.80399999999969,-6.36845623670766
4.80599999999969,-6.36319900057073
4.80799999999969,-6.35794765034918
4.80999999999969,-6.35270551608953
4.81199999999969,-6.34746187499799
4.81399999999969,-6.34223472744765
4.81599999999969,-6.33699654751702
4.81799999999969,-6.33176360607968
4.81999999999969,-6.32653187579479
4.82199999999969,-6.32131282215117
4.82399999999969,-6.31609745044534
4.82599999999969,-6.31088538588808
4.82799999999969,-6.30567786929424
4.82999999999969,-6.3004629322376
4.83199999999969,-6.29526021051963
4.83399999999969,-6.29000787773453
4.83599999999969,-6.28470882884914
4.83799999999969,-6.27937019691568
4.83999999999969,-6.27400627590112
4.84199999999969,-6.26863260528761
4.84399999999969,-6.26325581228424
4.84599999999969,-6.25787452244313
4.84799999999969,-6.25249431732517
4.84999999999969,-6.24711611486007
4.85199999999969,-6.24174110145716
4.85399999999969,-6.23636973266181
4.85599999999969,-6.23099189892947
4.85799999999969,-6.22563237441996
4.85999999999969,-6.22027822295414
4.86199999999969,-6.21491576884919
4.86399999999969,-6.20956244820463
4.86599999999969,-6.20422257981262
4.86799999999969,-6.19888645226976
4.86999999999969,-6.19355234525011
4.87199999999969,-6.1882215551643
4.87399999999969,-6.18289371527264
4.87599999999969,-6.17756826847493
4.87799999999968,-6.17224699811214
4.87999999999968,-6.16693276405538
4.88199999999968,-6.16161892306684
4.88399999999968,-6.15629408278739
4.88599999999968,-6.15101079158824
4.88799999999968,-6.14569540809369
4.88999999999968,-6.14041555683142
4.89199999999968,-6.13512503996868
4.89399999999968,-6.12983760327404
4.89599999999968,-6.12458071255123
4.89799999999968,-6.11925746866142
4.89999999999968,-6.11387204411409
4.90199999999968,-6.10847767958134
4.90399999999968,-6.10313100733738
4.90599999999968,-6.09769884778176
4.90799999999968,-6.09226581133183
4.90999999999968,-6.08677976838269
4.91199999999968,-6.08136078061303
4.91399999999968,-6.07591795969705
4.91599999999968,-6.07047089794737
4.91799999999968,-6.06502415404633
4.91999999999968,-6.05959694848501
4.92199999999968,-6.05418758078823
4.92399999999968,-6.04874378855608
4.92599999999968,-6.04330447408348
4.92799999999968,-6.03793873790737
4.92999999999968,-6.03255309544247
4.93199999999968,-6.02711007011133
4.93399999999968,-6.02170135484379
4.93599999999968,-6.0163579935566
4.93799999999968,-6.01090824724983
4.93999999999968,-6.00559528296459
4.94199999999968,-6.00020354603484
4.94399999999968,-5.9948172400763
4.94599999999968,-5.98943987327361
4.94799999999968,-5.98407061938736
4.94999999999968,-5.9787089162332
4.95199999999968,-5.97334958547972
4.95399999999968,-5.9679720518188
4.95599999999968,-5.96263837654282
4.95799999999968,-5.95729151556314
4.95999999999968,-5.95196889669022
4.96199999999968,-5.94661820344344
4.96399999999968,-5.94121315470156
4.96599999999968,-5.93575750702779
4.96799999999967,-5.93023204176159
4.96999999999967,-5.92474435651609
4.97199999999967,-5.91925835684428
4.97399999999967,-5.91376278062348
4.97599999999967,-5.90827259137496
4.97799999999967,-5.90283652367962
4.97999999999967,-5.89728260282977
4.98199999999967,-5.89179392621137
4.98399999999967,-5.88630404464287
4.98599999999967,-5.88081853265493
4.98799999999967,-5.87532134720512
4.98999999999967,-5.86986257367703
4.99199999999967,-5.86437549071178
4.99399999999967,-5.8588998678405
4.99599999999967,-5.85347364816961
4.99799999999967,-5.84809193180114
4.99999999999967,-5.84262077695125
5.00199999999967,-5.83714595926543
5.00399999999967,-5.83171477008034
5.00599999999967,-5.8262603290872
5.00799999999967,-5.82083817249662
5.00999999999967,-5.81538910260062
5.01199999999967,-5.80997389770167
5.01399999999967,-5.80456707763697
5.01599999999967,-5.79914724264773
5.01799999999967,-5.79370654667916
5.01999999999967,-5.78833742409899
5.02199999999967,-5.78296333515966
5.02399999999967,-5.7775858033484
5.02599999999967,-5.77220819223512
5.02799999999967,-5.76681816330147
5.02999999999967,-5.76144139007748
5.03199999999967,-5.75601734617424
5.03399999999967,-5.7505424626087
5.03599999999967,-5.74503819201099
5.03799999999967,-5.73951994044636
5.03999999999967,-5.73399657554674
5.04199999999967,-5.72847262175846
5.04399999999967,-5.72291871014075
5.04599999999967,-5.71741191807578
5.04799999999967,-5.71190599270443
5.04999999999967,-5.70640040981373
5.05199999999967,-5.70092891137016
5.05399999999967,-5.69541745708786
5.05599999999967,-5.68991428323844
5.05799999999966,-5.68441947625179
5.05999999999966,-5.67893262652346
5.06199999999966,-5.67345243028891
5.06399999999966,-5.66797824209066
5.06599999999966,-5.66250957650055
5.06799999999966,-5.65704522289249
5.06999999999966,-5.65159226822491
5.07199999999966,-5.64614231696641
5.07399999999966,-5.64069854764037
5.07599999999966,-5.63526990042947
5.07799999999966,-5.629833831153
5.07999999999966,-5.6244042365267
5.08199999999966,-5.61898185555342
5.08399999999966,-5.61356724242343
5.08599999999966,-5.60815459441502
5.08799999999966,-5.60274497613221
5.08999999999966,-5.59733227855165
5.09199999999966,-5.59193837038182
5.09399999999966,-5.58658341949631
5.09599999999966,-5.5811420284549
5.09799999999966,-5.5756723500354
5.09999999999966,-5.57017728088884
5.10199999999966,-5.56464798558611
5.10399999999966,-5.5590937679493
5.10599999999966,-5.55355228692703
5.10799999999966,-5.54802787826659
5.10999999999966,-5.54247816064258
5.11199999999966,-5.53694946421841
5.11399999999966,-5.53141401635159
5.11599999999966,-5.52588186578371
5.11799999999966,-5.52036466365865
5.11999999999966,-5.51485308746488
5.12199999999966,-5.50933422791895
5.12399999999966,-5.50384066804175
5.12599999999966,-5.49835202762352
5.12799999999966,-5.49287060479461
5.12999999999966,-5.48739230506015
5.13199999999966,-5.48191760112482
5.13399999999966,-5.47644638958588
5.13599999999966,-5.47098953336041
5.13799999999966,-5.46552679526449
5.13999999999966,-5.46007155572055
5.14199999999966,-5.45462713288392
5.14399999999966,-5.44919036762771
5.14599999999966,-5.44375118316397
5.14799999999966,-5.43832795839587
5.14999999999965,-5.43290897165537
5.15199999999965,-5.42749917886517
5.15399999999965,-5.42211034347592
5.15599999999965,-5.41670597529067
5.15799999999965,-5.41131084492917
5.15999999999965,-5.40591935515619
5.16199999999965,-5.40053335328486
5.16399999999965,-5.39516111883162
5.16599999999965,-5.38978981507926
5.16799999999965,-5.38435112186405
5.16999999999965,-5.37895230858612
5.17199999999965,-5.37346040543884
5.17399999999965,-5.36795845731103
5.17599999999965,-5.36245006217312
5.17799999999965,-5.35693211524076
5.17999999999965,-5.35142491100658
5.18199999999965,-5.34592894021678
5.18399999999965,-5.34044134009229
5.18599999999965,-5.33496841377908
5.18799999999965,-5.32948045438618
5.18999999999965,-5.32400094560525
5.19199999999965,-5.31852592057332
5.19399999999965,-5.3130572796358
5.19599999999965,-5.30759859724876
5.19799999999965,-5.30213114630236
5.19999999999965,-5.29669153129702
5.20199999999965,-5.29125948638481
5.20399999999965,-5.28585004201272
5.20599999999965,-5.28041853485831
5.20799999999965,-5.27499190617881
5.20999999999965,-5.26959200739149
5.21199999999965,-5.26419648412348
5.21399999999965,-5.25880031303642
5.21599999999965,-5.25339952699675
5.21799999999965,-5.24802503496889
5.21999999999965,-5.24265564981004
5.22199999999965,-5.23729278716862
5.22399999999965,-5.2319605409229
5.22599999999965,-5.22657235764866
5.22799999999965,-5.22122947667582
5.22999999999965,-5.2159033377425
5.23199999999965,-5.2105653841237
5.23399999999965,-5.20516272713209
5.23599999999965,-5.19977785895014
5.23799999999965,-5.19434198962899
5.23999999999964,-5.18888081268136
5.24199999999964,-5.18341538164462
5.24399999999964,-5.17794069978087
5.24599999999964,-5.17247260330267
5.24799999999964,-5.16700935188124
5.24999999999964,-5.16155850771192
5.25199999999964,-5.15611763688889
5.25399999999964,-5.15066427666036
5.25599999999964,-5.14521888300383
5.25799999999964,-5.13980704632735
5.25999999999964,-5.13448375146418
5.26199999999964,-5.12901503398208
5.26399999999964,-5.12353290745342
5.26599999999964,-5.11808079841775
5.26799999999964,-5.11275718275111
5.26999999999964,-5.10736077182342
5.27199999999964,-5.10197340354712
5.27399999999964,-5.09659360943355
5.27599999999964,-5.09122791533637
5.27799999999964,-5.08586882148825
5.27999999999964,-5.08051722303521
5.28199999999964,-5.07517526694066
5.28399999999964,-5.06984098188281
5.28599999999964,-5.06451919425054
5.28799999999964,-5.05920170491595
5.28999999999964,-5.05391619271887
5.29199999999964,-5.04856574681089
5.29399999999964,-5.04329374708077
5.29599999999964,-5.03802363420911
5.29799999999964,-5.03273523788102
5.29999999999964,-5.02745036532226
5.30199999999964,-5.02218241162838
5.30399999999964,-5.01696268447794
5.30599999999964,-5.01171693947736
5.30799999999964,-5.00642747135383
5.30999999999964,-5.00110486860799
5.31199999999964,-4.99579523063109
5.31399999999964,-4.99055505233268
5.31599999999964,-4.98515523203404
5.31799999999964,-4.97975631775023
5.31999999999964,-4.97438298543127
5.32199999999964,-4.96900950311174
5.32399999999964,-4.96364849426506
5.32599999999964,-4.958296532462
5.32799999999964,-4.95295301585978
5.32999999999964,-4.94761322434836
5.33199999999963,-4.94228813055832
5.33399999999963,-4.93697038426262
5.33599999999963,-4.93166111318264
5.33799999999963,-4.92636088393857
5.33999999999963,-4.92106846098243
5.34199999999963,-4.91578264227194
5.34399999999963,-4.91044757714326
5.34599999999963,-4.90519987022909
5.34799999999963,-4.8999558307752
5.34999999999963,-4.89469762686362
5.35199999999963,-4.88945275202273
5.35399999999963,-4.88423118726712
5.35599999999963,-4.87901286261413
5.35799999999963,-4.87379889687616
5.35999999999963,-4.86859104789892
5.36199999999963,-4.86339046460233
5.36399999999963,-4.85821839908543
5.36599999999963,-4.85298471152439
5.36799999999963,-4.84782151274794
5.36999999999963,-4.84265621697668
5.37199999999963,-4.83749875889607
5.37399999999963,-4.83234938356858
5.37599999999963,-4.82718976541534
5.37799999999963,-4.82198986075626
5.37999999999963,-4.81673644139943
5.38199999999963,-4.81147332441131
5.38399999999963,-4.80620353549202
5.38599999999963,-4.8009317631099
5.38799999999963,-4.79567374815798
5.38999999999963,-4.7903870623189
5.39199999999963,-4.78514927992302
5.39399999999963,-4.77989363890321
5.39599999999963,-4.77452665478111
5.39799999999963,-4.76933596512357
5.39999999999963,-4.76416166627336
5.40199999999963,-4.75901966853493
5.40399999999963,-4.75384780685956
5.40599999999963,-4.74861087166247
5.40799999999963,-4.74339474011921
5.40999999999963,-4.73820662722771
5.41199999999963,-4.73303926480327
5.41399999999963,-4.72786881824208
5.41599999999963,-4.72271914589341
