"Plot67"
"Time (sec)","Linear Acceleration5 (meter/sec**2)"
3.42199999999984,0.593022797961158
3.42399999999984,0.573066066215854
3.42599999999984,0.553090582257061
3.42799999999984,0.53305180073341
3.42999999999984,0.513044062053538
3.43199999999984,0.493081572255787
3.43399999999984,0.472955878468587
3.43599999999984,0.452932253304899
3.43799999999984,0.432954712499486
3.43999999999984,0.412924444225526
3.44199999999984,0.392952306365126
3.44399999999984,0.372925123964198
3.44599999999984,0.352915038019262
3.44799999999984,0.332902413127961
3.44999999999984,0.312855499375462
3.45199999999984,0.29281298629367
3.45399999999984,0.272717762599696
3.45599999999984,0.252664942988227
3.45799999999984,0.232722277170289
3.45999999999984,0.212680497683501
3.46199999999984,0.192588932435596
3.46399999999984,0.172585232042611
3.46599999999984,0.15258724485989
3.46799999999984,0.132533628921634
3.46999999999984,0.112470983454094
3.47199999999984,0.0924000495814698
3.47399999999984,0.0723328284705022
3.47599999999984,0.0523192423267692
3.47799999999984,0.0323567675134844
3.47999999999984,0.0122745911824851
3.48199999999984,-0.00773128553387578
3.48399999999984,-0.0278836948929316
3.48599999999984,-0.0478789602108802
3.48799999999984,-0.0679561108659444
3.48999999999984,-0.0879903060175055
3.49199999999984,-0.107985912578551
3.49399999999984,-0.128053718856934
3.49599999999984,-0.148137542663501
3.49799999999984,-0.168151103752801
3.49999999999984,-0.188249864510965
3.50199999999984,-0.208285475939214
3.50399999999984,-0.228250973981961
3.50599999999984,-0.248298994271818
3.50799999999984,-0.268363101236604
3.50999999999984,-0.288451547254952
3.51199999999983,-0.308446278953159
3.51399999999983,-0.328433130654062
3.51599999999983,-0.348435435154471
3.51799999999983,-0.368541705326637
3.51999999999983,-0.388482414015273
3.52199999999983,-0.408540938460231
3.52399999999983,-0.428621279894687
3.52599999999983,-0.448654759013353
3.52799999999983,-0.468523290676424
3.52999999999983,-0.488546102826848
3.53199999999983,-0.508547508072275
3.53399999999983,-0.52859081882306
3.53599999999983,-0.548637814914079
3.53799999999983,-0.568624460796149
3.53999999999983,-0.588621130453577
3.54199999999983,-0.608609277631997
3.54399999999983,-0.628603843529221
3.54599999999983,-0.64861045293729
3.54799999999983,-0.66854855752417
3.54999999999983,-0.688501195313845
3.55199999999983,-0.708500606925426
3.55399999999983,-0.728490571808648
3.55599999999983,-0.748479425680922
3.55799999999983,-0.768431624284846
3.55999999999983,-0.788416866769788
3.56199999999983,-0.808397779458615
3.56399999999983,-0.828386875533315
3.56599999999983,-0.848301198004932
3.56799999999983,-0.868142936808899
3.56999999999983,-0.888039728927065
3.57199999999983,-0.907980964775641
3.57399999999983,-0.927938054795426
3.57599999999983,-0.9479198237685
3.57799999999983,-0.967776148720798
3.57999999999983,-0.987782863474677
3.58199999999983,-1.0076624488277
3.58399999999983,-1.02757511157801
3.58599999999983,-1.04741723400695
3.58799999999983,-1.06725735471881
3.58999999999983,-1.08705705161784
3.59199999999983,-1.10701477226383
3.59399999999983,-1.12679086939514
3.59599999999983,-1.14697335779419
3.59799999999983,-1.16697694753074
3.59999999999983,-1.18654070257599
3.60199999999982,-1.20563807724005
3.60399999999982,-1.22522588309537
3.60599999999982,-1.24552997698025
3.60799999999982,-1.26550768565929
3.60999999999982,-1.28546244266738
3.61199999999982,-1.30577545323347
3.61399999999982,-1.32571544996358
3.61599999999982,-1.34529015159962
3.61799999999982,-1.36487046809046
3.61999999999982,-1.38464467791237
3.62199999999982,-1.40439432654554
3.62399999999982,-1.42392766415093
3.62599999999982,-1.44365183213605
3.62799999999982,-1.46351620687072
3.62999999999982,-1.48311308626768
3.63199999999982,-1.50283767081992
3.63399999999982,-1.52247398142158
3.63599999999982,-1.54223841407484
3.63799999999982,-1.5621973092446
3.63999999999982,-1.58163518970914
3.64199999999982,-1.6011578765356
3.64399999999982,-1.62099870408693
3.64599999999982,-1.64073231429389
3.64799999999982,-1.66035104417196
3.64999999999982,-1.67994441360567
3.65199999999982,-1.69950703904174
3.65399999999982,-1.7194139215605
3.65599999999982,-1.73884771251893
3.65799999999982,-1.758344687324
3.65999999999982,-1.77792613501353
3.66199999999982,-1.79756809057145
3.66399999999982,-1.81720753624468
3.66599999999982,-1.83679952034459
3.66799999999982,-1.85631294428647
3.66999999999982,-1.87573959251071
3.67199999999982,-1.8952736311519
3.67399999999982,-1.9149014909376
3.67599999999982,-1.93437500520877
3.67799999999982,-1.95371023671468
3.67999999999982,-1.9732783712221
3.68199999999982,-1.99305814787955
3.68399999999982,-2.01246030564632
3.68599999999982,-2.03186528909018
3.68799999999982,-2.0510572014663
3.68999999999982,-2.07039243186402
3.69199999999981,-2.09002234211589
3.69399999999981,-2.10938211516703
3.69599999999981,-2.12864590977434
3.69799999999981,-2.14799061482742
3.69999999999981,-2.1675561736124
3.70199999999981,-2.18682806535092
3.70399999999981,-2.20615373579815
3.70599999999981,-2.22551523536605
3.70799999999981,-2.24479387775588
3.70999999999981,-2.2639902873607
3.71199999999981,-2.28363202024412
3.71399999999981,-2.30246553585263
3.71599999999981,-2.32171512480474
3.71799999999981,-2.34117980641755
3.71999999999981,-2.36042059771985
3.72199999999981,-2.37960267592134
3.72399999999981,-2.39882524248251
3.72599999999981,-2.41780327131892
3.72799999999981,-2.43716600084352
3.72999999999981,-2.45655651263891
3.73199999999981,-2.47571795780387
3.73399999999981,-2.49473019851075
3.73599999999981,-2.51389670437564
3.73799999999981,-2.5330242665573
3.73999999999981,-2.55203625251699
3.74199999999981,-2.57103867276545
3.74399999999981,-2.59014383108482
3.74599999999981,-2.60919204419934
3.74799999999981,-2.62824235513362
3.74999999999981,-2.64732939053994
3.75199999999981,-2.66628265587584
3.75399999999981,-2.68526196006833
3.75599999999981,-2.70427008527092
3.75799999999981,-2.7231976693105
3.75999999999981,-2.74214139581535
3.76199999999981,-2.76105713412687
3.76399999999981,-2.77994663536438
3.76599999999981,-2.7988807394988
3.76799999999981,-2.81773160146224
3.76999999999981,-2.83660346635601
3.77199999999981,-2.85538049626492
3.77399999999981,-2.87425500239776
3.77599999999981,-2.8931028280754
3.77799999999981,-2.91193212685763
3.77999999999981,-2.93070498715943
3.78199999999981,-2.94946495138555
3.7839999999998,-2.96836107863877
3.7859999999998,-2.98705589216793
3.7879999999998,-3.00573778235488
3.7899999999998,-3.02438007414923
3.7919999999998,-3.0430630586212
3.7939999999998,-3.06197054259273
3.7959999999998,-3.08028843350375
3.7979999999998,-3.09895225919483
3.7999999999998,-3.11762360229766
3.8019999999998,-3.13625566505423
3.8039999999998,-3.15482901201671
3.8059999999998,-3.17329093370243
3.8079999999998,-3.19191691342592
3.8099999999998,-3.21060413829788
3.8119999999998,-3.22908968788846
3.8139999999998,-3.24758220824737
3.8159999999998,-3.26601666495971
3.8179999999998,-3.2844673760099
3.8199999999998,-3.3029721399407
3.8219999999998,-3.32143270635613
3.8239999999998,-3.33978807299284
3.8259999999998,-3.35814265666961
3.8279999999998,-3.37650308415247
3.8299999999998,-3.39461994668491
3.8319999999998,-3.41299647460965
3.8339999999998,-3.43144279636304
3.8359999999998,-3.44976048320575
3.8379999999998,-3.46804925573993
3.8399999999998,-3.486060719901
3.8419999999998,-3.50445819250432
3.8439999999998,-3.52266940349421
3.8459999999998,-3.54117913957363
3.8479999999998,-3.55945227702505
3.8499999999998,-3.57699539190492
3.8519999999998,-3.59521862200489
3.8539999999998,-3.61362621936776
3.8559999999998,-3.63153159235735
3.8579999999998,-3.6495819919248
3.8599999999998,-3.66784177862959
3.8619999999998,-3.68583174793073
3.8639999999998,-3.70375501340845
3.8659999999998,-3.72175067330077
3.8679999999998,-3.73973781540281
3.8699999999998,-3.75773959190482
3.8719999999998,-3.77568467490652
3.87399999999979,-3.79359072182591
3.87599999999979,-3.81162033111031
3.87799999999979,-3.82935501362326
3.87999999999979,-3.84714949521716
3.88199999999979,-3.86515492034924
3.88399999999979,-3.882964737326
3.88599999999979,-3.90058915678533
3.88799999999979,-3.91838733210348
3.88999999999979,-3.93608554896165
3.89199999999979,-3.95382771649255
3.89399999999979,-3.97157145910823
3.89599999999979,-3.98925588149631
3.89799999999979,-4.00703738992958
3.89999999999979,-4.02492297220423
3.90199999999979,-4.04190047068209
3.90399999999979,-4.06004128958019
3.90599999999979,-4.07727272714088
3.90799999999979,-4.09514024296832
3.90999999999979,-4.11241487534594
3.91199999999979,-4.12976101643487
3.91399999999979,-4.14761120573791
3.91599999999979,-4.16492910357013
3.91799999999979,-4.18232409270412
3.91999999999979,-4.19915886243281
3.92199999999979,-4.21698797266779
3.92399999999979,-4.23453647684998
3.92599999999979,-4.25186404309327
3.92799999999979,-4.26908764781656
3.92999999999979,-4.28676999600666
3.93199999999979,-4.3042843110127
3.93399999999979,-4.32112243510192
3.93599999999979,-4.33840567907336
3.93799999999979,-4.35530202919081
3.93999999999979,-4.37265669214792
3.94199999999979,-4.38969302203659
3.94399999999979,-4.40732163712728
3.94599999999979,-4.42400519029464
3.94799999999979,-4.44119489858689
3.94999999999979,-4.4582494775937
3.95199999999979,-4.47567688720235
3.95399999999979,-4.49273536772467
3.95599999999979,-4.50965406950291
3.95799999999979,-4.52651354633921
3.95999999999979,-4.54265905620501
3.96199999999979,-4.56075492560797
3.96399999999979,-4.57748411536356
3.96599999999978,-4.59432591724263
3.96799999999978,-4.61107505713145
3.96999999999978,-4.6278530539274
3.97199999999978,-4.64476308432089
3.97399999999978,-4.66128050762496
3.97599999999978,-4.67811440079604
3.97799999999978,-4.69478461964518
3.97999999999978,-4.71165327344061
3.98199999999978,-4.7282846221076
3.98399999999978,-4.74487534884544
3.98599999999978,-4.76178014793551
3.98799999999978,-4.77836428658691
3.98999999999978,-4.79486629498424
3.99199999999978,-4.81182180348089
3.99399999999978,-4.82810254274637
3.99599999999978,-4.84458412984594
3.99799999999978,-4.86108705978551
3.99999999999978,-4.87775627844335
4.00199999999978,-4.89420117136242
4.00399999999978,-4.91077898095472
4.00599999999978,-4.92675322574085
4.00799999999978,-4.94319762300045
4.00999999999978,-4.9593218091603
4.01199999999978,-4.97582803025992
4.01399999999978,-4.99214964025013
4.01599999999978,-5.00841647960345
4.01799999999978,-5.02453074046358
4.01999999999978,-5.04037486554381
4.02199999999978,-5.05722413323499
4.02399999999978,-5.07343491629078
4.02599999999978,-5.08946370784894
4.02799999999978,-5.10540410144785
4.02999999999978,-5.12159268921397
4.03199999999978,-5.13782778941813
4.03399999999978,-5.15380177547494
4.03599999999978,-5.16966120651906
4.03799999999978,-5.18594959476605
4.03999999999978,-5.20146297658435
4.04199999999978,-5.21759319952696
4.04399999999978,-5.2333754564377
4.04599999999978,-5.24978095728556
4.04799999999978,-5.26504212071293
4.04999999999978,-5.28095503590526
4.05199999999978,-5.29676950865977
4.05399999999978,-5.31257933257103
4.05599999999978,-5.32831591386252
4.05799999999978,-5.34420304239888
4.05999999999977,-5.35975999213426
4.06199999999977,-5.37537562118712
4.06399999999977,-5.39107517263242
4.06599999999977,-5.40650898545605
4.06799999999977,-5.42212850758054
4.06999999999977,-5.43820121599731
4.07199999999977,-5.45337017071146
4.07399999999977,-5.46883118978365
4.07599999999977,-5.48435245566378
4.07799999999977,-5.50006531938258
4.07999999999977,-5.51563754964255
4.08199999999977,-5.53057085852976
4.08399999999977,-5.54592002657579
4.08599999999977,-5.56137076822117
4.08799999999977,-5.57646194009214
4.08999999999977,-5.5917744110682
4.09199999999977,-5.60721440387039
4.09399999999977,-5.62284670383457
4.09599999999977,-5.63771027435186
4.09799999999977,-5.65289414491197
4.09999999999977,-5.66806674057572
4.10199999999977,-5.68322919864469
4.10399999999977,-5.6982487112718
4.10599999999977,-5.71335160273154
4.10799999999977,-5.72848180183861
4.10999999999977,-5.74358807635838
4.11199999999977,-5.75825339619175
4.11399999999977,-5.77335406314258
4.11599999999977,-5.78832557331775
4.11799999999977,-5.80312418102686
4.11999999999977,-5.81786805215482
4.12199999999977,-5.83301761539931
4.12399999999977,-5.84785137507966
4.12599999999977,-5.86266648722338
4.12799999999977,-5.87726723303676
4.12999999999977,-5.89220273062854
4.13199999999977,-5.90656066329824
4.13399999999977,-5.92118527489807
4.13599999999977,-5.93588133430423
4.13799999999977,-5.95049883138945
4.13999999999977,-5.96512773568166
4.14199999999977,-5.97981217786902
4.14399999999977,-5.99430089651267
4.14599999999977,-6.00910184966418
4.14799999999977,-6.0234949411932
4.14999999999976,-6.0377041514491
4.15199999999976,-6.05212906999741
4.15399999999976,-6.06671456015215
4.15599999999976,-6.08127469837933
4.15799999999976,-6.09525386635838
4.15999999999976,-6.10929320419578
4.16199999999976,-6.12404080081539
4.16399999999976,-6.1381806363712
4.16599999999976,-6.15270318431966
4.16799999999976,-6.16679575786152
4.16999999999976,-6.1810252948107
4.17199999999976,-6.19495438348127
4.17399999999976,-6.20904739994144
4.17599999999976,-6.22315538680966
4.17799999999976,-6.23720110734051
4.17999999999976,-6.25119585748785
4.18199999999976,-6.26517633666987
4.18399999999976,-6.27914474002069
4.18599999999976,-6.29314831533604
4.18799999999976,-6.30703295556801
4.18999999999976,-6.32073813784111
4.19199999999976,-6.3346529236087
4.19399999999976,-6.34854217622692
4.19599999999976,-6.36270093562826
4.19799999999976,-6.37591695386283
4.19999999999976,-6.38962207024153
4.20199999999976,-6.40335225486046
4.20399999999976,-6.41726001741519
4.20599999999976,-6.43088577893823
4.20799999999976,-6.44458574638766
4.20999999999976,-6.45817918238548
4.21199999999976,-6.47170067308331
4.21399999999976,-6.48520076303231
4.21599999999976,-6.49865217317569
4.21799999999976,-6.51202799353251
4.21999999999976,-6.52559142433017
4.22199999999976,-6.53887703781206
4.22399999999976,-6.5524286492473
4.22599999999976,-6.56586508084916
4.22799999999976,-6.57910137426413
4.22999999999976,-6.59255034524085
4.23199999999976,-6.60567700773981
4.23399999999976,-6.61854190527625
4.23599999999976,-6.63194592977672
4.23799999999976,-6.64535082834962
4.23999999999976,-6.65840349493584
4.24199999999975,-6.67131106901785
4.24399999999975,-6.68493507377748
4.24599999999975,-6.69754482640872
4.24799999999975,-6.71060441838885
4.24999999999975,-8.01671091939644
4.25199999999975,-12.5554944140977
4.25399999999975,-17.1758555413922
4.25599999999975,-19.5999145122874
4.25799999999975,-20.6979741375459
4.25999999999975,-21.1814193846221
4.26199999999975,-21.4079672857154
4.26399999999975,-21.509346494444
4.26599999999975,-21.5329256556934
4.26799999999975,-21.5032945647713
4.26999999999975,-21.4424202163986
4.27199999999975,-21.3634945587929
4.27399999999975,-21.2756302331187
4.27599999999975,-21.1829986071036
4.27799999999975,-21.086719169123
4.27999999999975,-20.9875612950555
4.28199999999975,-20.8856729569327
4.28399999999975,-20.7808319886673
4.28599999999975,-20.6731048480155
4.28799999999975,-20.562320146882
4.28999999999975,-20.4481069230456
4.29199999999975,-20.3303694605001
4.29399999999975,-20.2091052369154
4.29599999999975,-20.0838894701986
4.29799999999975,-19.9547816280765
4.29999999999975,-19.8215503538128
4.30199999999975,-18.7718148477069
4.30399999999975,-14.6961732952619
4.30599999999975,-10.1868707458085
4.30799999999975,-7.79049847111463
4.30999999999975,-6.70658119587872
4.31199999999975,-6.2272438722099
4.31399999999975,-5.99215562211083
4.31599999999975,-5.86773709224935
4.31799999999975,-5.8098695281248
4.31999999999975,-5.79683826675396
4.32199999999975,-5.80966616141559
4.32399999999975,-5.8349639632438
4.32599999999975,-5.86468384239269
4.32799999999975,-5.89414421432483
4.32999999999975,-5.9221208180951
4.33199999999974,-5.94811188766825
4.33399999999974,-5.97204328391281
4.33599999999974,-5.9931784005952
4.33799999999974,-6.01292675437416
4.33999999999974,-6.03017109327633
4.34199999999974,-6.04570206418274
4.34399999999974,-6.05953632917698
4.34599999999974,-6.0718116774809
4.34799999999974,-6.08266817832974
4.34999999999974,-6.09237875827574
4.35199999999974,-6.10089056610366
4.35399999999974,-6.10874410793054
4.35599999999974,-6.11548350966652
4.35799999999974,-6.12100642664017
4.35999999999974,-6.12622775931501
4.36199999999974,-6.13052149894575
4.36399999999974,-6.13401709591631
4.36599999999974,-6.13708684443767
4.36799999999974,-6.13940336234266
4.36999999999974,-6.14139366631785
4.37199999999974,-6.14274791858999
4.37399999999974,-6.14369511047646
4.37599999999974,-6.14426790074249
4.37799999999974,-6.14467607634849
4.37999999999974,-6.14486289162186
4.38199999999974,-6.14446928908883
4.38399999999974,-6.14389693288562
4.38599999999974,-6.14329352415082
4.38799999999974,-6.14229338120234
4.38999999999974,-6.14117090861888
4.39199999999974,-6.13951849914852
4.39399999999974,-6.13806864073997
4.39599999999974,-6.13634457867185
4.39799999999974,-6.13452648329324
4.39999999999974,-6.13264015449788
4.40199999999974,-6.1303078090825
4.40399999999974,-6.12809896974641
4.40599999999974,-6.1255479282253
4.40799999999974,-6.1230542508527
4.40999999999974,-6.1205198754955
4.41199999999974,-6.11773637540669
4.41399999999974,-6.1149362922357
4.41599999999974,-6.1122135549071
4.41799999999974,-6.10948417876408
4.41999999999974,-6.10674421913587
4.42199999999974,-6.10400205564983
4.42399999999973,-6.10117763369279
4.42599999999973,-6.09829780297464
4.42799999999973,-6.09535852028539
4.42999999999973,-6.0923597123963
4.43199999999973,-6.0892563709605
4.43399999999973,-6.08614776659388
4.43599999999973,-6.08297013596184
4.43799999999973,-6.07971472429471
4.43999999999973,-6.07651031255598
4.44199999999973,-6.07322927484454
4.44399999999973,-6.07004514603163
4.44599999999973,-6.06649222510422
4.44799999999973,-6.06316583469281
4.44999999999973,-6.05970666682024
4.45199999999973,-6.05620736428052
4.45399999999973,-6.05269152810945
4.45599999999973,-6.04914837333859
4.45799999999973,-6.04557344423418
4.45999999999973,-6.04198018126311
4.46199999999973,-6.03837444472273
4.46399999999973,-6.03472638051899
4.46599999999973,-6.03102748971085
4.46799999999973,-6.02732827287557
4.46999999999973,-6.0234929348281
4.47199999999973,-6.0198184703611
4.47399999999973,-6.0158828446033
4.47599999999973,-6.01187731463116
4.47799999999973,-6.00770187745426
4.47999999999973,-6.00344416862609
4.48199999999973,-5.99926609939203
4.48399999999973,-5.99502356121513
4.48599999999973,-5.99072660813516
4.48799999999973,-5.98647614477237
4.48999999999973,-5.98218608882268
4.49199999999973,-5.97785725161697
4.49399999999973,-5.97354310215075
4.49599999999973,-5.96922073878589
4.49799999999973,-5.96486065025155
4.49999999999973,-5.96050941117624
4.50199999999973,-5.95609563696537
4.50399999999973,-5.95174674502849
4.50599999999973,-5.94736097929809
4.50799999999973,-5.94296196048235
4.50999999999973,-5.93858278036853
4.51199999999973,-5.93415402650277
4.51399999999972,-5.92963380213745
4.51599999999972,-5.92525455614425
4.51799999999972,-5.92079534886828
4.51999999999972,-5.91634559450704
4.52199999999972,-5.91187794738403
4.52399999999972,-5.90739589466733
4.52599999999972,-5.90290532171575
4.52799999999972,-5.89842864483185
4.52999999999972,-5.8940469248634
4.53199999999972,-5.88974546773545
4.53399999999972,-5.88553997451481
4.53599999999972,-5.88135467364042
4.53799999999972,-5.87717187026179
4.53999999999972,-5.87298585766584
4.54199999999972,-5.86879232916173
4.54399999999972,-5.86459850781893
4.54599999999972,-5.86041849807906
4.54799999999972,-5.85618229996739
4.54999999999972,-5.85195112419607
4.55199999999972,-5.847732136091
4.55399999999972,-5.84350878437451
4.55599999999972,-5.83926701241567
4.55799999999972,-5.83500400430212
4.55999999999972,-5.83075125054541
4.56199999999972,-5.82646526587805
4.56399999999972,-5.82222193565389
4.56599999999972,-5.81794282650523
4.56799999999972,-5.8136557541634
4.56999999999972,-5.80936164737399
4.57199999999972,-5.80506255833078
4.57399999999972,-5.8007649441269
4.57599999999972,-5.79645196468209
4.57799999999972,-5.79212729043704
4.57999999999972,-5.7877891043207
4.58199999999972,-5.7834600037086
4.58399999999972,-5.77912104423785
4.58599999999972,-5.77476526142062
4.58799999999972,-5.77038606183981
4.58999999999972,-5.76587462021316
4.59199999999972,-5.76123691466864
4.59399999999972,-5.7565522351356
4.59599999999972,-5.75179963931555
4.59799999999972,-5.74705565555862
4.59999999999972,-5.74230247014349
4.60199999999972,-5.73753818204948
4.60399999999971,-5.73278868193876
4.60599999999971,-5.72796330960687
4.60799999999971,-5.72318796640753
4.60999999999971,-5.71842335417023
4.61199999999971,-5.71364852546229
4.61399999999971,-5.70881811423084
4.61599999999971,-5.70403788015813
4.61799999999971,-5.69931039928924
4.61999999999971,-5.69447139809805
4.62199999999971,-5.68962634572536
4.62399999999971,-5.6847958589214
4.62599999999971,-5.67998694434961
4.62799999999971,-5.67517176448239
4.62999999999971,-5.67034428612606
4.63199999999971,-5.66553644442827
4.63399999999971,-5.66068500699691
4.63599999999971,-5.65586344786928
4.63799999999971,-5.65100306325993
4.63999999999971,-5.64614907790109
4.64199999999971,-5.64129176076174
4.64399999999971,-5.6364500866901
4.64599999999971,-5.63158149703269
4.64799999999971,-5.62676016172188
4.64999999999971,-5.62208998008684
4.65199999999971,-5.61749040540919
4.65399999999971,-5.61293924821972
4.65599999999971,-5.60839997686632
4.65799999999971,-5.60386796185612
4.65999999999971,-5.59931786622625
4.66199999999971,-5.5947712596911
4.66399999999971,-5.59022717727447
4.66599999999971,-5.58567682682455
4.66799999999971,-5.58111282970597
4.66999999999971,-5.57654560108236
4.67199999999971,-5.57195964125013
4.67399999999971,-5.56735947013508
4.67599999999971,-5.56280531095778
4.67799999999971,-5.55823485119982
4.67999999999971,-5.55369153660882
4.68199999999971,-5.54908525906278
4.68399999999971,-5.54447175545753
4.68599999999971,-5.53986643342315
4.68799999999971,-5.53524740115533
4.68999999999971,-5.53064115255921
4.69199999999971,-5.5260276504846
4.69399999999971,-5.52143195649378
4.6959999999997,-5.51674590304788
4.6979999999997,-5.51213427777154
4.6999999999997,-5.50752276087118
4.7019999999997,-5.50288638854423
4.7039999999997,-5.49831691942084
4.7059999999997,-5.49362901600419
4.7079999999997,-5.48892375023892
4.7099999999997,-5.48412528802401
4.7119999999997,-5.47920888921317
4.7139999999997,-5.4742373588792
4.7159999999997,-5.46923206338049
4.7179999999997,-5.46420996506375
4.7199999999997,-5.45919615606091
4.7219999999997,-5.45414964184018
4.7239999999997,-5.44909224353895
4.7259999999997,-5.4440221833797
4.7279999999997,-5.43897807021543
4.7299999999997,-5.43392861456199
4.7319999999997,-5.42887450143293
4.7339999999997,-5.42381105731412
4.7359999999997,-5.41874369900622
4.7379999999997,-5.41367122676268
4.7399999999997,-5.40860078101038
4.7419999999997,-5.4035257992523
4.7439999999997,-5.39844654850679
4.7459999999997,-5.39336298283969
4.7479999999997,-5.38826391866392
4.7499999999997,-5.38318929740913
4.7519999999997,-5.37809131125969
4.7539999999997,-5.37299622296827
4.7559999999997,-5.36789760317196
4.7579999999997,-5.36281318481835
4.7599999999997,-5.35759909647988
4.7619999999997,-5.35252977683358
4.7639999999997,-5.34744641690937
4.7659999999997,-5.34234554819898
4.7679999999997,-5.33723227783457
4.7699999999997,-5.33212778404733
4.7719999999997,-5.32711879464896
4.7739999999997,-5.32221721839353
4.7759999999997,-5.31737036477177
4.7779999999997,-5.3125452706757
4.7799999999997,-5.30773119830751
4.7819999999997,-5.30291353930147
4.7839999999997,-5.29809552025907
4.78599999999969,-5.29327601887872
4.78799999999969,-5.28845833984599
4.78999999999969,-5.2836291955134
4.79199999999969,-5.27880141835272
4.79399999999969,-5.27396901022004
4.79599999999969,-5.26913185937874
4.79799999999969,-5.26439575209425
4.79999999999969,-5.25950275511464
4.80199999999969,-5.25461934599231
4.80399999999969,-5.24974822604963
4.80599999999969,-5.24488298908647
4.80799999999969,-5.24001762077282
4.80999999999969,-5.23515875655021
4.81199999999969,-5.23028212336048
4.81399999999969,-5.22542796877634
4.81599999999969,-5.22053533647823
4.81799999999969,-5.21564217424875
4.81999999999969,-5.21073954905285
4.82199999999969,-5.20585185026376
4.82399999999969,-5.20095864489133
4.82599999999969,-5.19605922664794
4.82799999999969,-5.19115625050677
4.82999999999969,-5.18622498429829
4.83199999999969,-5.18131485263789
4.83399999999969,-5.17634043542532
4.83599999999969,-5.17119951643747
4.83799999999969,-5.16598221490625
4.83999999999969,-5.16073475359612
4.84199999999969,-5.15547477012424
4.84399999999969,-5.15020861357843
4.84599999999969,-5.14492921784291
4.84799999999969,-5.13964409826602
4.84999999999969,-5.13435577151237
4.85199999999969,-5.12906412409045
4.85399999999969,-5.12376938163956
4.85599999999969,-5.11844990429416
4.85799999999969,-5.11315919044348
4.85999999999969,-5.10785874690416
4.86199999999969,-5.10257223365002
4.86399999999969,-5.09726953527644
4.86599999999969,-5.09194624111313
4.86799999999969,-5.08662176957474
4.86999999999969,-5.0812990904735
4.87199999999969,-5.07597617387172
4.87399999999969,-5.07066014184057
4.87599999999969,-5.06533368961192
4.87799999999968,-5.06000464498919
4.87999999999968,-5.054668973854
4.88199999999968,-5.04933709232649
4.88399999999968,-5.04402999379881
4.88599999999968,-5.03864380240516
4.88799999999968,-5.0333332783265
4.88999999999968,-5.02796257097974
4.89199999999968,-5.02261544690222
4.89399999999968,-5.01726309226554
4.89599999999968,-5.01186748611187
4.89799999999968,-5.00659772221111
4.89999999999968,-5.00144313488077
4.90199999999968,-4.99630003434915
4.90399999999968,-4.9910737201726
4.90599999999968,-4.98600490777814
4.90799999999968,-4.98092977844063
4.90999999999968,-4.97594337362888
4.91199999999968,-4.97092710639561
4.91399999999968,-4.96582234791649
4.91599999999968,-4.96073609509418
4.91799999999968,-4.95566803526569
4.91999999999968,-4.95057433150637
4.92199999999968,-4.94546193129713
4.92399999999968,-4.94041702439723
4.92599999999968,-4.93536394920302
4.92799999999968,-4.93018417841744
4.92999999999968,-4.92505732701752
4.93199999999968,-4.92003072589875
4.93399999999968,-4.91493868536891
4.93599999999968,-4.90974012284961
4.93799999999968,-4.90473766407411
4.93999999999968,-4.89949549167742
4.94199999999968,-4.89440576000308
4.94399999999968,-4.8893036335047
4.94599999999968,-4.88418723802539
4.94799999999968,-4.87905928185644
4.94999999999968,-4.87392450014538
4.95199999999968,-4.8687796636975
4.95399999999968,-4.86358298491773
4.95599999999968,-4.85846500403925
4.95799999999968,-4.85330300582133
4.95999999999968,-4.84817886769717
4.96199999999968,-4.84298394142385
4.96399999999968,-4.83767613176572
4.96599999999968,-4.83227035387744
4.96799999999967,-4.82688087993468
4.96999999999967,-4.82135701295833
4.97199999999967,-4.81584978385386
4.97399999999967,-4.8103393663384
4.97599999999967,-4.80484938801921
4.97799999999967,-4.79947825345418
4.97999999999967,-4.79383178715493
4.98199999999967,-4.78831423669866
4.98399999999967,-4.78279476671764
4.98599999999967,-4.77727252091621
4.98799999999967,-4.7717134323196
4.98999999999967,-4.76624017116702
4.99199999999967,-4.76067622860976
4.99399999999967,-4.75513055623072
4.99599999999967,-4.74965100480108
4.99799999999967,-4.74420263207053
4.99999999999967,-4.73865037891406
5.00199999999967,-4.73305591131648
5.00399999999967,-4.72745165246106
5.00599999999967,-4.72191635190063
5.00799999999967,-4.71635575461845
5.00999999999967,-4.71074274760546
5.01199999999967,-4.7052144759795
5.01399999999967,-4.69968147052032
5.01599999999967,-4.6941003641301
5.01799999999967,-4.68846183787169
5.01999999999967,-4.68296409984058
5.02199999999967,-4.67743429782646
5.02399999999967,-4.67188082757195
5.02599999999967,-4.66631301469062
5.02799999999967,-4.66070676870361
5.02999999999967,-4.6551725828262
5.03199999999967,-4.64972537821357
5.03399999999967,-4.64436061463941
5.03599999999967,-4.63903655019455
5.03799999999967,-4.63372869510779
5.03999999999967,-4.62842646218187
5.04199999999967,-4.62312575060772
5.04399999999967,-4.61775861466772
5.04599999999967,-4.61248649514855
5.04799999999967,-4.60720258987453
5.04999999999967,-4.60190485593991
5.05199999999967,-4.59666364347075
5.05399999999967,-4.5913201512787
5.05599999999967,-4.58598246589528
5.05799999999966,-4.58064991431584
5.05999999999966,-4.57532021380066
5.06199999999966,-4.56998954585561
5.06399999999966,-4.56465593565205
5.06599999999966,-4.55931833233182
